id,license,categories,tags,funders,count_references,count_files
19614075,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614075, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614075, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614075, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614075, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614075, 'funder_name': None}]",3,4
19586767,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban policy.', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19586767, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19586767, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19586767, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19586767, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19586767, 'funder_name': None}]",2,3
19614027,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614027, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614027, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614027, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614027, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614027, 'funder_name': None}]",3,3
19614009,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614009, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614009, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614009, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614009, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614009, 'funder_name': None}]",3,2
19614036,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614036, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614036, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614036, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614036, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614036, 'funder_name': None}]",3,3
19614066,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614066, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614066, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614066, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614066, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614066, 'funder_name': None}]",3,3
19614063,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614063, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614063, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614063, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614063, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614063, 'funder_name': None}]",3,2
19614072,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614072, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614072, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614072, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614072, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614072, 'funder_name': None}]",3,2
19614051,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614051, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614051, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614051, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614051, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614051, 'funder_name': None}]",3,3
19614060,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614060, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614060, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614060, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614060, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614060, 'funder_name': None}]",3,3
19976126,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban informatics', 'Urban planning and health', 'Urban analysis and development', 'Strategic, metropolitan and regional planning', 'Geoscience data visualisation']","['Liveability', 'Bangkok', 'spatial indicators', 'software']","[{'id': 19976126, 'funder_name': None}]",3,1
19614024,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614024, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614024, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614024, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614024, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614024, 'funder_name': None}]",3,2
19614045,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614045, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614045, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614045, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614045, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614045, 'funder_name': None}]",3,3
12326300,CC BY 4.0,"['Health care administration', 'Health and community services', 'Public policy']","['Protocol', 'Scoping review', 'Equity', 'Older people', 'Service coverage', 'Health', 'Health Care', 'Health and Community Services', 'Public Policy']","[{'id': 12326300, 'funder_name': None}]",0,1
5630977,CC BY-NC-SA 4.0,"['Health policy', 'Health promotion', 'Health economics', 'Health care administration', 'Aboriginal and Torres Strait Islander health and wellbeing not elsewhere classified', 'Health and community services', 'Infrastructure engineering and asset management', 'International relations', 'International economics', 'Energy generation, conversion and storage (excl. chemical and electrical)', 'Electrical engineering not elsewhere classified', 'Electrical energy generation (incl. renewables, excl. photovoltaics)', 'Public policy', 'Social policy', 'Environment policy', 'Science, technology and engineering curriculum and pedagogy', 'Research, science and technology policy', 'Water resources engineering', 'Groundwater quality processes and contaminated land assessment', 'Surface water quality processes and contaminated sediment assessment', 'Water treatment processes', 'Wastewater treatment processes', 'Food packaging, preservation and processing', 'Food nutritional balance', 'Food safety, traceability, certification and authenticity', 'Packaging, storage and transportation (excl. food and agricultural products)', 'Agriculture, land and farm management not elsewhere classified']","['Research', 'report', 'health', 'food', 'agriculture', 'policy', 'energy', 'infrastructure', 'australia', 'indonesia', 'water', 'urban', 'renewable', 'systems', 'Health Policy', 'Health Promotion', 'Health Economics', 'Health Care', 'Aboriginal and Torres Strait Islander Health', 'Health and Community Services', 'Infrastructure Engineering and Asset Management', 'International Relations', 'International Economics and International Finance', 'Energy Generation, Conversion and Storage Engineering', 'Power and Energy Systems Engineering (excl. Renewable Power)', 'Renewable Power and Energy Systems Engineering (excl. Solar Cells)', 'Public Policy', 'Social Policy', 'Environment Policy', 'Science Policy', 'Research, Science and Technology Policy', 'Water Quality Engineering', 'Water Treatment Processes', 'Water Resources Engineering', 'Wastewater Treatment Processes', 'Food Processing', 'Food Nutritional Balance', 'Food Packaging, Preservation and Safety', 'Packaging, Storage and Transportation (excl. Food and Agricultural Products)', 'Agriculture, Land and Farm Management not elsewhere classified']","[{'id': 5630977, 'funder_name': None}]",1,1
12831023,CC BY 4.0,"['Health and community services', 'Health care administration', 'Primary health care']","['Health services research', 'Health and Community Services', 'Health Care', 'Primary Health Care']",[],0,1
6444467,CC BY-NC-ND 4.0,"['Health care administration', 'Health policy', 'Health economics', 'Primary health care', 'Health and community services', 'Health surveillance', 'Medicine, nursing and health curriculum and pedagogy', 'Health promotion', 'Community child health', 'Occupational and workplace health and safety']","['Health', 'Tobacco', 'Smoking', 'Denpasar, Bali', 'Policy', 'research', 'results', 'kesehatan', 'rokok', 'tembakau', 'penelitian', 'kebijakan', 'dilarang merokok', 'Health Care Administration', 'Health Policy', 'Health Economics', 'Primary Health Care', 'Health and Community Services', 'Health Information Systems (incl. Surveillance)', 'Medicine, Nursing and Health Curriculum and Pedagogy', 'Health Promotion', 'Health Care', 'Community Child Health', 'Environmental and Occupational Health and Safety']","[{'id': 6444467, 'funder_name': None}]",1,1
11912070,CC BY 4.0,"['Epidemiology not elsewhere classified', 'Health care administration', 'Health and community services', 'Primary health care']","['Primary Care Clinics', 'Epidemiology', 'Health Care', 'Health Care Administration', 'Health and Community Services', 'Primary Health Care']",[],0,1
12830999,CC BY 4.0,"['Health care administration', 'Health and community services', 'Primary health care']","['Health Service Research', 'Health Care', 'Health and Community Services', 'Primary Health Care']",[],0,1
13686208,CC BY 4.0,"['Occupational and workplace health and safety', 'Health and community services', 'Health care administration']","['Vaccination uptake', 'Rapid review', 'healthcare worker', 'pandemic season', 'Environmental and Occupational Health and Safety', 'Health and Community Services', 'Health Care', 'Health Care Administration']","[{'id': 13686208, 'funder_name': None}]",0,1
7591757,CC BY-NC-ND 4.0,"['Other engineering not elsewhere classified', 'Health and community services', 'Environment policy', 'Public policy', 'Social change', 'Health policy']","['PAIR', 'Partnership for Australia-Indonesia Research', 'South Sulawesi', 'place-based', 'demand-driven', 'interdisciplinary', 'research', 'bilateral', 'Technology not elsewhere classified', 'Engineering not elsewhere classified', 'Health and Community Services', 'Environment Policy', 'Public Policy', 'Social Change', 'Health Policy']","[{'id': 7591757, 'funder_name': None}]",0,1
6948920,CC BY-NC-ND 4.0,"['Aboriginal and Torres Strait Islander health and wellbeing not elsewhere classified', 'Community child health', 'Family care', 'Health promotion', 'Health and community services', 'Mental health nursing', 'Obstetrics and gynaecology', 'Paediatrics not elsewhere classified', 'Aboriginal and Torres Strait Islander medicine and treatments', 'Midwifery not elsewhere classified', 'Foetal development and medicine']","['First 1000\xa0days of life', 'Indigenous', 'Australian', 'Indonesian', 'infant', 'health', 'care', 'traditional', 'Aboriginal and Torres Strait Islander Health', 'Community Child Health', 'Family Care', 'Health Promotion', 'Health and Community Services', 'Mental Health Nursing', 'Obstetrics and Gynaecology', 'Paediatrics', 'Traditional Aboriginal and Torres Strait Islander Medicine and Treatments', 'Midwifery', 'Foetal Development and Medicine']","[{'id': 6948920, 'funder_name': None}]",0,1
12831011,CC BY 4.0,"['Health care administration', 'Health and community services', 'Primary health care']","['Health Service Research', 'Health Care', 'Health and Community Services', 'Primary Health Care']",[],0,1
14268119,CC BY-ND 4.0,"['Occupational and workplace health and safety', 'Health and community services']","['healthcare Staff Wellbeing', 'pandemic season', 'Systematic Review', 'organisational structures', 'Environmental and Occupational Health and Safety', 'Health and Community Services']","[{'id': 14268119, 'funder_name': None}]",0,1
19522141,In Copyright,"['Water Quality', 'Indigenous Health', 'Indigenous policy and policy administration']","['Water quality management -- Government policy -- Canada', 'Drinking water -- Contamination -- Canada', 'Water supply -- Government policy -- Canada', 'Indigenous peoples -- Canada -- Social conditions', 'Water security -- Social aspects', 'Canada.  Indian Act.', 'Water resources development -- Economic aspects', 'Neskantaga First Nations']",[],0,1
19519975,In Copyright,"['Water Quality', 'Indigenous Health']","['Water quality management -- Government policy -- Ontario', 'Water quality management -- Government policy -- Ontario -- Neskantaga First Nation', 'Drinking water -- Contamination -- Ontario -- Neskantaga First Nation', 'Drinking water -- Contamination -- Ontario', 'Water supply -- Government policy -- Ontario', 'Water supply -- Government policy -- Ontario -- Neskantaga', 'Water security -- Social aspects', 'Neskantaga First Nations', 'Indigenous peoples -- Ontario -- Social conditions', 'Water quality management -- Government policy -- Canada', 'Drinking water -- Contamination -- Canada', 'Water supply -- Government policy -- Canada', 'Indigenous peoples -- Canada -- Social conditions']",[],0,2
4060332,In Copyright,"['Health surveillance', 'Health policy', 'Health care administration']","['Disinvestment', 'Health technologies', '1959.1/1218926', 'monash:162354', '2009', 'Health Information Systems (incl. Surveillance)', 'Health Policy', 'Health Care Administration']",[],0,1
4060383,In Copyright,"['Health care administration', 'Health surveillance']","['Disinvestment', 'Health technology', '2009', '1959.1/1218922', 'monash:162355', 'Health Care Administration', 'Health Information Systems (incl. Surveillance)']",[],0,1
4060386,CC BY-NC-ND 4.0,"['Health care administration', 'Health surveillance']","['Implementation', 'Policy', 'Procedure', 'Protocol', 'Guideline', '2010', '1959.1/1225381', 'monash:163617', 'Health Care Administration', 'Health Information Systems (incl. Surveillance)']",[],0,1
4060176,CC BY-NC-ND 4.0,"['Health care administration', 'Health surveillance']","['Guideline', 'Complex intervention', 'Evaluation', 'Framework', '2007', 'monash:162353', '1959.1/1218931', 'Health Care Administration', 'Health Information Systems (incl. Surveillance)']",[],0,1
4060389,CC BY-NC-ND 4.0,"['Health policy', 'Health care administration', 'Health surveillance']","['Health service improvement', 'Project', 'Guidence', '2012', '1959.1/1225373', 'monash:163616', 'Health Policy', 'Health Care Administration', 'Health Information Systems (incl. Surveillance)']",[],0,1
4060380,In Copyright,"['Health care administration', 'Health surveillance']","['Disinvestment', 'Health technologies', '2008', '1959.1/1218935', 'monash:162352', 'Health Care Administration', 'Health Information Systems (incl. Surveillance)']",[],0,1
4060392,In Copyright,"['Health surveillance', 'Health care administration']","['Evidence', 'Health technologies', 'Systematic review', 'Critical appraisal', 'Evidence based practice', '2011', '1959.1/12218939', 'monash:162351', 'Health Information Systems (incl. Surveillance)', 'Health Care Administration']",[],0,1
17193167,CC BY-NC-ND 4.0,['Health surveillance'],"['Health data visualisation', 'Dashboards', 'Clinical Dashboards', 'Graphical information displays', 'Visual Summary', 'Monash Partners', 'Health Information Systems (incl. Surveillance)']","[{'id': 17193167, 'funder_name': None}]",0,1
19395581,CC BY 4.0,"['Drama, theatre and performance studies', 'Global Indigenous studies health and wellbeing', 'Health promotion']","['Indigenous theatre', 'HIV and AIDS', 'Aboriginal and Torres Strait Islander persons', 'Dramaturgy', 'theatre and performance']","[{'id': 19395581, 'funder_name': None}]",0,1
19395350,CC BY 4.0,"['Drama, theatre and performance studies', 'Health promotion', 'Global Indigenous studies health and wellbeing']","['HIV and AIDS', 'Indigenous performance', 'Aboriginal and Torres Strait Islander persons', 'Dramaturgy', 'theatre and performance']","[{'id': 19395350, 'funder_name': None}]",0,1
19137902,CC BY 4.0,"['Land Use and Environmental Planning', 'Environmental Engineering Design', 'Environmental Impact Assessment', 'Environmental Management', 'Community Child Health', 'Environmental and Occupational Health and Safety']","['Environmental justice', 'Disparities', 'dashboard tools', 'Cumulative Impact Assessment', 'School children']",[],3,1
19407215,CC BY 4.0,['Community Child Health'],"['autism', 'infants and toddlers', 'Autism Spectrum Disorder', 'early recognition and diagnosis of autism']",[],0,1
14616969,CC BY-ND 4.0,"['Community Child Health', 'Mental Health', 'Obstetrics and Gynaecology', 'Neuroscience']","['Pregnancy', 'Mental health', 'Depression', 'Anxiety', 'Prenatal', 'Executive function', 'Brain development', 'Maternal care', 'Intergenerational disadvantage']","[{'id': 14616969, 'funder_name': None}]",1,1
18634961,CC BY-NC 4.0,"['Community Planning', 'Land Use and Environmental Planning', 'Environmental Impact Assessment', 'Environmental Management', 'Environmental Monitoring', 'Community Child Health', 'Decision Theory']","['environmental justice (EJ)', 'geostatistical techniques', 'exposure assessment methodology', 'dashboard design', 'Community based participatory design approach']","[{'id': 18634961, 'funder_name': None}]",3,1
16946011,CC BY-ND 4.0,"['Neuroscience', 'Sociology', 'Community Child Health']","['Executive functions', 'Child', 'Wellbeing', 'Brain', 'Early intervention', 'Self regulation', 'Policy']","[{'id': 16946011, 'funder_name': None}]",0,1
14597814,CC BY-NC-ND 4.0,"['Environmental Impact Assessment', 'Environmental Monitoring', 'Community Child Health', 'Land Use and Environmental Planning']","['Environmental justice', 'Disparities', 'School children', 'geostatistical methods', 'GIS dashboard']","[{'id': 14597814, 'funder_name': None}]",0,1
14141510,CC BY-NC-ND 4.0,"['Community child health', 'Ophthalmology']","['vision', 'screening', 'child', 'paediatrics', 'amblyopia', 'Community Child Health', 'Ophthalmology']",[],0,1
17122043,CC BY 4.0,['Community child health'],"['child abuse', 'Athletes', 'interpersonal violence', 'abuse', 'maltreatment', 'sport', 'UK', 'Sport England', 'sport sector', 'safeguarding', 'Community Child Health']","[{'id': 17122043, 'funder_name': None}]",1,1
13012406,CC BY-NC 4.0,"['Community child health', 'Community planning']","['school streets', 'citizen science', 'air pollution', 'road safety', 'wellbeing', 'cities', 'communities', 'Community Child Health', 'Community Planning']",[],0,2
14999127,CC BY-NC-ND 4.0,"['Community child health', 'Emergency medicine', 'Epidemiology not elsewhere classified', 'Family care', 'Paediatrics not elsewhere classified', 'Primary health care', 'Respiratory diseases']","['serious infectious illness', 'illness trajectories', 'parents and caregivers', 'Parents’ experiences', 'children under 5yrs', 'uncertainty', 'Community Child Health', 'Emergency Medicine', 'Epidemiology', 'Family Care', 'Paediatrics', 'Primary Health Care', 'Respiratory Diseases']","[{'id': 14999127, 'funder_name': None}]",0,1
14386805,CC BY 4.0,['Community child health'],"['Final Report', 'Community Child Health']","[{'id': 14386805, 'funder_name': None}]",0,1
16586417,CC BY 4.0,"['Other education not elsewhere classified', 'Community child health', 'Epidemiology not elsewhere classified', 'Health care administration']","['child', 'data analysis.ResultsThe indicators', 'data', 'Education', 'Community Child Health', 'Epidemiology', 'Health Care Administration']",[],0,1
17086616,CC BY 4.0,['Community child health'],"['child abuse', 'Athletes', 'interpersonal violence', 'abuse', 'maltreatment', 'sport', 'Europe', 'Austria', 'Belgium', 'Germany', 'Romania', 'Spain', 'UK', 'Sport England', 'the German Sport Youth', 'World Athletics', 'sport sector', 'Community Child Health']","[{'id': 17086616, 'funder_name': None}]",1,1
