,project_id,id,title,doi,handle,url,published_date,thumb,defined_type,defined_type_name,group_id,url_private_api,url_public_api,url_private_html,url_public_html,timeline,resource_title,resource_doi
92,,13465505,"10,000 Steps Rockhampton project outcomes : physical activity behaviour summary.",,10018/919762,https://api.figshare.com/v2/articles/13465505,2017-12-06T00:00:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/25849496/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/13465505,https://api.figshare.com/v2/articles/13465505,https://figshare.com/account/articles/13465505,https://cqu.figshare.com/articles/report/10_000_Steps_Rockhampton_project_outcomes_physical_activity_behaviour_summary_/13465505,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2004-01-01T00:00:00', 'firstOnline': '2004-01-01T00:00:00'}",,
93,94295.0,16783768,School is in session: An update to the current status of school vaccination laws as COVID-19 vaccines become available to more school-aged children,10.25417/uic.16783768.v1,,https://api.figshare.com/v2/articles/16783768,2021-10-25T14:56:08Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/31049440/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/16783768,https://api.figshare.com/v2/articles/16783768,https://figshare.com/account/articles/16783768,https://indigo.uic.edu/articles/report/School_is_in_session_An_update_to_the_current_status_of_school_vaccination_laws_as_COVID-19_vaccines_become_available_to_more_school-aged_children/16783768,"{'posted': '2021-10-25T14:56:08', 'firstOnline': '2021-10-25T14:56:08'}",,
94,,13393859,Sports Medicine Australia Position Statement: Exercise in pregnancy and the postpartum period,,10018/1220543,https://api.figshare.com/v2/articles/13393859,2018-03-01T00:00:00Z,,18,report,30566,https://api.figshare.com/v2/account/articles/13393859,https://api.figshare.com/v2/articles/13393859,https://figshare.com/account/articles/13393859,https://cqu.figshare.com/articles/report/Sports_Medicine_Australia_Position_Statement_Exercise_in_pregnancy_and_the_postpartum_period/13393859,"{'posted': '2018-03-01T00:00:00', 'publisherPublication': '2016-01-01T00:00:00', 'firstOnline': '2016-01-01T00:00:00'}",,
96,,13463972,"Pedometer reliability, validity and feasibility report, 2010",,10018/919741,https://api.figshare.com/v2/articles/13463972,2017-12-06T00:00:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/25847978/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/13463972,https://api.figshare.com/v2/articles/13463972,https://figshare.com/account/articles/13463972,https://cqu.figshare.com/articles/report/Pedometer_reliability_validity_and_feasibility_report_2010/13463972,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2010-01-01T00:00:00', 'firstOnline': '2010-01-01T00:00:00'}",,
97,,13441085,"Adopting and implementing 10,000 Steps : case reports from the Australian community",,10018/42741,https://api.figshare.com/v2/articles/13441085,2017-12-06T00:00:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-cqu-0121624439/25837064/thumb.png,18,report,30566,https://api.figshare.com/v2/account/articles/13441085,https://api.figshare.com/v2/articles/13441085,https://figshare.com/account/articles/13441085,https://cqu.figshare.com/articles/report/Adopting_and_implementing_10_000_Steps_case_reports_from_the_Australian_community/13441085,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2007-01-01T00:00:00', 'firstOnline': '2007-01-01T00:00:00'}",,
99,,19635138,Designing interventions to support shifts from cars to active travel modes: A brief scoping review and narrative synthesis,10.17608/k6.auckland.19635138.v1,,https://api.figshare.com/v2/articles/19635138,2022-04-22T08:31:51Z,https://s3-eu-west-1.amazonaws.com/ppreviews-auckland-41534891/34872519/thumb.png,18,report,1449,https://api.figshare.com/v2/account/articles/19635138,https://api.figshare.com/v2/articles/19635138,https://figshare.com/account/articles/19635138,https://auckland.figshare.com/articles/report/Designing_interventions_to_support_shifts_from_cars_to_active_travel_modes_A_brief_scoping_review_and_narrative_synthesis/19635138,"{'posted': '2022-04-22T08:31:51', 'firstOnline': '2022-04-22T08:31:51'}",,
100,,13402817,Effective population health interventions for the primary prevention of musculoskeletal conditions,,10018/1024921,https://api.figshare.com/v2/articles/13402817,2017-12-06T00:00:00Z,,18,report,30566,https://api.figshare.com/v2/account/articles/13402817,https://api.figshare.com/v2/articles/13402817,https://figshare.com/account/articles/13402817,https://cqu.figshare.com/articles/report/Effective_population_health_interventions_for_the_primary_prevention_of_musculoskeletal_conditions/13402817,"{'posted': '2017-12-06T00:00:00', 'publisherPublication': '2010-01-01T00:00:00', 'firstOnline': '2010-01-01T00:00:00'}",,
101,30566.0,14769897,Spelares upplevelser av förändringar i vanor och problem. En kvalitativ studie om spel om pengar,10.17045/sthlmuni.14769897.v1,,https://api.figshare.com/v2/articles/14769897,2021-06-11T13:12:23Z,https://s3-eu-west-1.amazonaws.com/ppreviews-su-897952163/28381173/thumb.png,18,report,13473,https://api.figshare.com/v2/account/articles/14769897,https://api.figshare.com/v2/articles/14769897,https://figshare.com/account/articles/14769897,https://su.figshare.com/articles/report/Spelares_upplevelser_av_f_r_ndringar_i_vanor_och_problem_En_kvalitativ_studie_om_spel_om_pengar/14769897,"{'posted': '2021-06-11T13:12:23', 'firstOnline': '2017-06-11T00:00:00'}",,
102,,12732020,Pop-Up Health and Social Support Events: An Implementation Guide,10.26180/5f212908c7f2c,,https://api.figshare.com/v2/articles/12732020,2020-08-02T23:01:10Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/24130976/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/12732020,https://api.figshare.com/v2/articles/12732020,https://figshare.com/account/articles/12732020,https://bridges.monash.edu/articles/report/Pop-Up_Health_and_Social_Support_Events_An_Implementation_Guide/12732020,"{'posted': '2020-08-02T23:01:10', 'firstOnline': '2020-07-29T07:53:39'}",,
103,,9958763,Modelling the impact of alcohol duty policies since 2012 in England & Scotland,10.15131/shef.data.9958763.v1,,https://api.figshare.com/v2/articles/9958763,2019-10-09T10:52:13Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/17937131/thumb.png,18,report,29195,https://api.figshare.com/v2/account/articles/9958763,https://api.figshare.com/v2/articles/9958763,https://figshare.com/account/articles/9958763,https://figshare.shef.ac.uk/articles/report/Modelling_the_impact_of_alcohol_duty_policies_since_2012_in_England_Scotland/9958763,"{'posted': '2019-10-09T10:52:13', 'firstOnline': '2019-10-09T10:52:13'}",,
104,,14286167,What factors influence the mental health of university students in the UK: a rapid review of the evidence,10.15131/shef.data.14286167,,https://api.figshare.com/v2/articles/14286167,2021-03-24T16:08:56Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/27154259/thumb.png,18,report,29180,https://api.figshare.com/v2/account/articles/14286167,https://api.figshare.com/v2/articles/14286167,https://figshare.com/account/articles/14286167,https://figshare.shef.ac.uk/articles/report/What_factors_influence_the_mental_health_of_university_students_in_the_UK_a_rapid_review_of_the_evidence/14286167,"{'posted': '2021-03-24T16:08:56', 'firstOnline': '2021-03-24T16:08:56'}",,
105,,14821791,A Learning Health System: Learning together for better health - Brief Report,10.26180/14821791,,https://api.figshare.com/v2/articles/14821791,2021-11-09T00:52:37Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/31374511/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/14821791,https://api.figshare.com/v2/articles/14821791,https://figshare.com/account/articles/14821791,https://bridges.monash.edu/articles/report/A_Learning_Health_System_Learning_together_for_better_health/14821791,"{'posted': '2021-11-09T00:52:37', 'firstOnline': '2021-06-23T00:19:41'}",,
106,,6948893,(Summary report) Regional Initiatives: Building Health and Wellbeing in the First 1000 Days,10.26180/5b6bd8d967e80,,https://api.figshare.com/v2/articles/6948893,2018-08-09T06:01:59Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/12743675/thumb.png,18,report,6461,https://api.figshare.com/v2/account/articles/6948893,https://api.figshare.com/v2/articles/6948893,https://figshare.com/account/articles/6948893,https://bridges.monash.edu/articles/report/_Summary_report_Regional_Initiatives_Building_Health_and_Wellbeing_in_the_First_1000_Days/6948893,"{'posted': '2018-08-09T06:01:59', 'firstOnline': '2018-08-09T06:01:59'}",,
107,,14603280,Working From Home During the COVID-19 Pandemic,10.26180/14603280,,https://api.figshare.com/v2/articles/14603280,2021-05-24T06:15:33Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/28142523/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/14603280,https://api.figshare.com/v2/articles/14603280,https://figshare.com/account/articles/14603280,https://bridges.monash.edu/articles/report/Working_From_Home_During_the_COVID-19_Pandemic_docx/14603280,"{'posted': '2021-05-24T06:15:33', 'firstOnline': '2021-05-17T04:44:19'}",,
108,,14900208,Sheffield Health and Wellbeing Board and Public Engagement,10.15131/shef.data.14900208.v1,,https://api.figshare.com/v2/articles/14900208,2021-07-06T13:13:36Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/28720671/thumb.png,18,report,29180,https://api.figshare.com/v2/account/articles/14900208,https://api.figshare.com/v2/articles/14900208,https://figshare.com/account/articles/14900208,https://figshare.shef.ac.uk/articles/report/Sheffield_Health_and_Wellbeing_Board_and_Public_Engagement/14900208,"{'posted': '2021-07-06T13:13:36', 'firstOnline': '2021-07-06T13:13:36'}",,
109,,11608440,"Out on the fields: The first international study on homophobia in sport (2015). Nielsen Sport, Bingham Cup 2014, Sydney Convicts, Sport Australia.",10.26180/5e1e6059a7c0e,,https://api.figshare.com/v2/articles/11608440,2020-11-11T10:51:03Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/21014826/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/11608440,https://api.figshare.com/v2/articles/11608440,https://figshare.com/account/articles/11608440,https://bridges.monash.edu/articles/report/Out_on_the_fields_The_first_international_study_on_homophobia_in_sport/11608440,"{'posted': '2020-11-11T10:51:03', 'firstOnline': '2020-01-15T00:44:08'}",,
110,,14428805,Evaluation of the British Red Cross Community Connectors service 2020,10.15131/shef.data.14428805.v1,,https://api.figshare.com/v2/articles/14428805,2021-04-15T23:58:49Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/27578933/thumb.png,18,report,29198,https://api.figshare.com/v2/account/articles/14428805,https://api.figshare.com/v2/articles/14428805,https://figshare.com/account/articles/14428805,https://figshare.shef.ac.uk/articles/report/Evaluation_of_the_British_Red_Cross_Community_Connectors_service_2020/14428805,"{'posted': '2021-04-15T23:58:49', 'firstOnline': '2020-04-01T00:00:00'}",,
111,,6233594,The Australia-Indonesia Centre Research Report 2017,10.4225/03/5af24b0a8ee51,,https://api.figshare.com/v2/articles/6233594,2018-05-09T01:12:38Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/11381372/thumb.png,18,report,6461,https://api.figshare.com/v2/account/articles/6233594,https://api.figshare.com/v2/articles/6233594,https://figshare.com/account/articles/6233594,https://bridges.monash.edu/articles/report/The_Australia-Indonesia_Centre_Research_Report_2017/6233594,"{'posted': '2018-05-09T01:12:38', 'firstOnline': '2018-05-09T01:12:40'}",,
112,,13026827,Addressing health inequity: Increasing participation and influence in local decision-making,10.15131/shef.data.13026827.v3,,https://api.figshare.com/v2/articles/13026827,2021-01-23T00:13:20Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/26153174/thumb.png,18,report,2400,https://api.figshare.com/v2/account/articles/13026827,https://api.figshare.com/v2/articles/13026827,https://figshare.com/account/articles/13026827,https://figshare.shef.ac.uk/articles/report/Addressing_health_inequity_Increasing_participation_and_influence_in_local_decision-making/13026827,"{'posted': '2021-01-23T00:13:20', 'firstOnline': '2020-09-30T16:55:52'}",,
113,,14560761,Evaluation of the British Red Cross Community Connectors Programme: final report,10.15131/shef.data.14560761.v1,,https://api.figshare.com/v2/articles/14560761,2021-05-13T23:50:31Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/28005372/thumb.png,18,report,29198,https://api.figshare.com/v2/account/articles/14560761,https://api.figshare.com/v2/articles/14560761,https://figshare.com/account/articles/14560761,https://figshare.shef.ac.uk/articles/report/Evaluation_of_the_British_Red_Cross_Community_Connectors_Programme_final_report/14560761,"{'posted': '2021-05-13T23:50:31', 'firstOnline': '2019-04-12T00:00:00'}",,
114,,13101491,Promoting Australian general public awareness and action on antimicrobial resistance,10.26180/13101491,,https://api.figshare.com/v2/articles/13101491,2021-02-02T02:38:01Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/26268529/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/13101491,https://api.figshare.com/v2/articles/13101491,https://figshare.com/account/articles/13101491,https://bridges.monash.edu/articles/report/Promoting_Australian_general_public_awareness_and_action_on_antimicrobial_resistance/13101491,"{'posted': '2021-02-02T02:38:01', 'firstOnline': '2021-01-27T06:01:58'}",,
115,30566.0,12497396,Utbud av stöd och behandling för spelproblem. Uppföljning av förtydligat ansvar i lagstiftningen,10.17045/sthlmuni.12497396.v1,,https://api.figshare.com/v2/articles/12497396,2020-06-17T13:07:51Z,https://s3-eu-west-1.amazonaws.com/ppreviews-su-897952163/23185259/thumb.png,18,report,13473,https://api.figshare.com/v2/account/articles/12497396,https://api.figshare.com/v2/articles/12497396,https://figshare.com/account/articles/12497396,https://su.figshare.com/articles/report/Utbud_av_st_d_och_behandling_f_r_spelproblem_Uppf_ljning_av_f_rtydligat_ansvar_i_lagstiftningen/12497396,"{'posted': '2020-06-17T13:07:51', 'firstOnline': '2020-06-17T13:07:51'}",,
116,130961.0,19027958,Including health impacts in  transport modelling and economic appraisal: A partnership project between RMIT University and the  Victorian Department of Transport,10.25439/rmt.19027958.v2,,https://api.figshare.com/v2/articles/19027958,2022-03-09T05:10:02Z,https://s3-eu-west-1.amazonaws.com/ppreviews-rmit-0039450820/34326104/thumb.png,18,report,26312,https://api.figshare.com/v2/account/articles/19027958,https://api.figshare.com/v2/articles/19027958,https://figshare.com/account/articles/19027958,https://rmit.figshare.com/articles/report/Including_health_impacts_in_transport_modelling_and_economic_appraisal_A_partnership_project_between_RMIT_University_and_the_Victorian_Department_of_Transport/19027958,"{'posted': '2022-03-09T05:10:02', 'firstOnline': '2022-01-25T05:36:32'}",Final Report: Including health impacts in transport modelling and economic appraisal,10.25439/rmt.19027958
117,,16628989,Open Research Case Study: Creating new data with parkrun,10.15131/shef.data.16628989.v1,,https://api.figshare.com/v2/articles/16628989,2021-10-14T14:41:31Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/30799960/thumb.png,18,report,2682,https://api.figshare.com/v2/account/articles/16628989,https://api.figshare.com/v2/articles/16628989,https://figshare.com/account/articles/16628989,https://figshare.shef.ac.uk/articles/report/Open_Research_Case_Study_Creating_new_data_with_parkrun/16628989,"{'posted': '2021-10-14T14:41:31', 'firstOnline': '2021-10-14T14:41:31'}",,
118,,16782985,Leidraad Communicatievriendelijk meten,10.25385/zuyd.16782985.v1,,https://api.figshare.com/v2/articles/16782985,2021-10-11T14:31:40Z,https://s3.nl-ams.scw.cloud/ppreviews-zuyd-7432894723894727/31047979/thumb.png,18,report,10564,https://api.figshare.com/v2/account/articles/16782985,https://api.figshare.com/v2/articles/16782985,https://figshare.com/account/articles/16782985,https://zuyd.figshare.com/articles/report/Leidraad_Communicatievriendelijk_meten/16782985,"{'posted': '2021-10-11T14:31:40', 'firstOnline': '2021-10-11T14:31:40'}",Leidraad communicatievriendelijk meten,10.25385/zuyd.16782985
119,,14428769,Evaluation of Cruse Bereavement Care’s ‘You Behind the Uniform’ Programme,10.15131/shef.data.14428769.v1,,https://api.figshare.com/v2/articles/14428769,2021-04-15T23:37:07Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/27578885/thumb.png,18,report,29198,https://api.figshare.com/v2/account/articles/14428769,https://api.figshare.com/v2/articles/14428769,https://figshare.com/account/articles/14428769,https://figshare.shef.ac.uk/articles/report/Evaluation_of_Cruse_Bereavement_Care_s_You_Behind_the_Uniform_Programme/14428769,"{'posted': '2021-04-15T23:37:07', 'firstOnline': '2020-05-26T00:00:00'}",,
120,,19679769,GUIDANCE FOR THE PREVENTION OF ANTIMICROBIAL RESISTANCE WITH GENERAL PUBLICS,10.26180/19679769.v3,,https://api.figshare.com/v2/articles/19679769,2022-05-04T00:53:31Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/34992379/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/19679769,https://api.figshare.com/v2/articles/19679769,https://figshare.com/account/articles/19679769,https://bridges.monash.edu/articles/report/GUIDANCE_FOR_THE_PREVENTION_OF_ANTIMICROBIAL_RESISTANCE_WITH_GENERAL_PUBLICS/19679769,"{'posted': '2022-05-04T00:53:31', 'firstOnline': '2022-04-29T04:26:42'}",,
121,143214.0,12440513,Draft data dictionary: Cross-sectional study of current practice in systematic reviews including the ‘PICO for each synthesis’ and methods other than meta-analysis,10.26180/5edb178961d68,,https://api.figshare.com/v2/articles/12440513,2020-06-10T04:08:12Z,,18,report,1467,https://api.figshare.com/v2/account/articles/12440513,https://api.figshare.com/v2/articles/12440513,https://figshare.com/account/articles/12440513,https://bridges.monash.edu/articles/report/Draft_data_dictionary_Cross-sectional_study_of_current_practice_in_systematic_reviews_including_the_PICO_for_each_synthesis_and_methods_other_than_meta-analysis/12440513,"{'posted': '2020-06-10T04:08:12', 'firstOnline': '2020-06-10T04:08:12'}",,
122,,13289318,"Work-related injury and illness in Australia, 2004 to 2014",10.26180/13289318.v1,,https://api.figshare.com/v2/articles/13289318,2020-11-25T23:47:21Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/25605947/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/13289318,https://api.figshare.com/v2/articles/13289318,https://figshare.com/account/articles/13289318,https://bridges.monash.edu/articles/report/Work-related_injury_and_illness_in_Australia_2004_to_2014/13289318,"{'posted': '2020-11-25T23:47:21', 'firstOnline': '2020-11-25T23:47:21'}",,
123,,12792476,Health Data Governance Framework,10.26180/5f3335c306a3b,,https://api.figshare.com/v2/articles/12792476,2020-08-12T00:26:03Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/24201227/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/12792476,https://api.figshare.com/v2/articles/12792476,https://figshare.com/account/articles/12792476,https://bridges.monash.edu/articles/report/Health_Data_Governance_Framework/12792476,"{'posted': '2020-08-12T00:26:03', 'firstOnline': '2020-08-12T00:26:03'}",Health Data Governance Framework - Helix (Monash University),10.26180/5f3335c306a3b
124,,14237225,Extended Working Lives Research Briefing,10.15131/shef.data.14237225.v1,,https://api.figshare.com/v2/articles/14237225,2021-03-18T17:16:59Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/26880245/thumb.png,18,report,29180,https://api.figshare.com/v2/account/articles/14237225,https://api.figshare.com/v2/articles/14237225,https://figshare.com/account/articles/14237225,https://figshare.shef.ac.uk/articles/report/Extended_Working_Lives_Research_Briefing/14237225,"{'posted': '2021-03-18T17:16:59', 'firstOnline': '2021-03-18T17:16:59'}",,
125,,14562324,The critical care nursing role in low and lower-middle income settings: A scoping review (PRE PRINT),10.26180/14562324.v3,,https://api.figshare.com/v2/articles/14562324,2021-12-16T21:23:12Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/31851065/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/14562324,https://api.figshare.com/v2/articles/14562324,https://figshare.com/account/articles/14562324,https://bridges.monash.edu/articles/report/The_critical_care_nursing_role_in_low_and_lower-middle_income_settings_A_scoping_review_PRE_PRINT_/14562324,"{'posted': '2021-12-16T21:23:12', 'firstOnline': '2021-05-09T22:40:06'}",,
126,,14428790,More than Words- Evaluation of a Cruse bereavement service,10.15131/shef.data.14428790.v1,,https://api.figshare.com/v2/articles/14428790,2021-04-15T23:49:42Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/27578921/thumb.png,18,report,29198,https://api.figshare.com/v2/account/articles/14428790,https://api.figshare.com/v2/articles/14428790,https://figshare.com/account/articles/14428790,https://figshare.shef.ac.uk/articles/report/More_than_Words-_Evaluation_of_a_Cruse_bereavement_service/14428790,"{'posted': '2021-04-15T23:49:42', 'firstOnline': '2019-04-30T00:00:00'}",,
127,,6442874,Call for Policy Action to Regulate Cigarette Retailers in Indonesia (Research Results and Policy Recommendations),10.4225/03/5b160ad26c1a2,,https://api.figshare.com/v2/articles/6442874,2018-06-05T06:37:16Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/11848760/thumb.png,18,report,6461,https://api.figshare.com/v2/account/articles/6442874,https://api.figshare.com/v2/articles/6442874,https://figshare.com/account/articles/6442874,https://bridges.monash.edu/articles/report/_Cigarettes_in_small_hands_Mapping_cigarette_retailers_around_children_and_adolescents_in_Denpasar_-_Policy_Recommendations_English_Bahasa_Indonesia_/6442874,"{'posted': '2018-06-05T06:37:16', 'firstOnline': '2018-06-05T04:00:16'}",,
128,,17193356,COVID-19 Surveillance in Wastewater: Communications and Equity,10.26091/esrnz.17193356.v1,,https://api.figshare.com/v2/articles/17193356,2021-12-14T05:46:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-esr-nz-0801249106/31775723/thumb.png,18,report,20427,https://api.figshare.com/v2/account/articles/17193356,https://api.figshare.com/v2/articles/17193356,https://figshare.com/account/articles/17193356,https://research.esr.cri.nz/articles/report/COVID-19_Surveillance_in_Wastewater_Communications_and_Equity/17193356,"{'posted': '2021-12-14T05:46:00', 'firstOnline': '2021-12-14T05:46:00'}",COVID-19 Surveillance in Wastewater: Communications and Equity,10.26091/0kv6-rz76
129,,14723685,Unlocking real-world data to promote and protect health and prevent ill-health in the Yorkshire and Humber region,10.15131/shef.data.14723685.v1,,https://api.figshare.com/v2/articles/14723685,2021-06-03T14:28:26Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/28284348/thumb.png,18,report,29195,https://api.figshare.com/v2/account/articles/14723685,https://api.figshare.com/v2/articles/14723685,https://figshare.com/account/articles/14723685,https://figshare.shef.ac.uk/articles/report/Unlocking_real-world_data_to_promote_and_protect_health_and_prevent_ill-health_in_the_Yorkshire_and_Humber_region/14723685,"{'posted': '2021-06-03T14:28:26', 'firstOnline': '2021-06-03T14:28:26'}",,
130,,14428787,Evaluation of Cruse Bereavement Care’s ‘Bereavement Awareness Training’  Aimed at Military Personnel,10.15131/shef.data.14428787.v1,,https://api.figshare.com/v2/articles/14428787,2021-04-15T23:44:45Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/27578897/thumb.png,18,report,29198,https://api.figshare.com/v2/account/articles/14428787,https://api.figshare.com/v2/articles/14428787,https://figshare.com/account/articles/14428787,https://figshare.shef.ac.uk/articles/report/Evaluation_of_Cruse_Bereavement_Care_s_Bereavement_Awareness_Training_Aimed_at_Military_Personnel/14428787,"{'posted': '2021-04-15T23:44:45', 'firstOnline': '2020-06-17T00:00:00'}",,
131,,3979575,Sustainability in Healthcare by Allocating Resources Effectively (SHARE): Evaluation and Research Plan,10.4225/03/57f2f83132150,,https://api.figshare.com/v2/articles/3979575,2016-10-04T01:14:48Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/6294024/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/3979575,https://api.figshare.com/v2/articles/3979575,https://figshare.com/account/articles/3979575,https://bridges.monash.edu/articles/report/Sustainability_in_Healthcare_by_Allocating_Resources_Effectively_SHARE_Evaluation_and_Research_Plan/3979575,"{'posted': '2016-10-04T01:14:48', 'firstOnline': '2016-10-04T00:30:39'}",,
132,,12444548,"Report on the extent, nature, and consequences of children and young people’s exposure to alcohol advertising and sponsorship",10.26180/5edde9f0a7a9d,,https://api.figshare.com/v2/articles/12444548,2020-06-08T07:34:07Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/22961615/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/12444548,https://api.figshare.com/v2/articles/12444548,https://figshare.com/account/articles/12444548,https://bridges.monash.edu/articles/report/Report_on_the_extent_nature_and_consequences_of_children_and_young_people_s_exposure_to_alcohol_advertising_and_sponsorship/12444548,"{'posted': '2020-06-08T07:34:07', 'firstOnline': '2020-06-08T07:34:07'}",,
133,,14825604,A Learning Health System: Learning together for better health - User guide,10.26180/14825604.v3,,https://api.figshare.com/v2/articles/14825604,2021-11-10T03:35:28Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/31388890/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/14825604,https://api.figshare.com/v2/articles/14825604,https://figshare.com/account/articles/14825604,https://bridges.monash.edu/articles/report/A_Learning_Health_System_Learning_together_for_better_health_-_User_guide/14825604,"{'posted': '2021-11-10T03:35:28', 'firstOnline': '2021-06-23T00:43:24'}",,
134,143214.0,12441917,PRISMA-P reporting checklist for protocol of cross-sectional study of current practice in systematic reviews including the ‘PICO for each synthesis’ and methods other than meta-analysis,10.26180/5edb35183074f,,https://api.figshare.com/v2/articles/12441917,2020-06-10T03:51:46Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/23040980/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/12441917,https://api.figshare.com/v2/articles/12441917,https://figshare.com/account/articles/12441917,https://bridges.monash.edu/articles/report/PRISMA-P_reporting_checklist_for_protocol_of_cross-sectional_study_of_current_practice_in_systematic_reviews_including_the_PICO_for_each_synthesis_and_methods_other_than_meta-analysis/12441917,"{'posted': '2020-06-10T03:51:46', 'firstOnline': '2020-06-10T03:51:46'}",,
136,94295.0,17124230,Proposed Changes to SNAP-Authorized Retailer Requirements and the Availability of Staple Foods in Small Stores Located in Low-Income Chicago Communities,10.25417/uic.17124230.v1,,https://api.figshare.com/v2/articles/17124230,2022-01-10T17:31:57Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/31659128/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/17124230,https://api.figshare.com/v2/articles/17124230,https://figshare.com/account/articles/17124230,https://indigo.uic.edu/articles/report/Proposed_Changes_to_SNAP-Authorized_Retailer_Requirements_and_the_Availability_of_Staple_Foods_in_Small_Stores_Located_in_Low-Income_Chicago_Communities/17124230,"{'posted': '2022-01-10T17:31:57', 'firstOnline': '2022-01-10T17:31:57'}",,
138,94295.0,17124254,"Sugar-sweetened Beverage Consumption among Adults in St. Louis City and County, MO, 2017",10.25417/uic.17124254.v1,,https://api.figshare.com/v2/articles/17124254,2022-01-10T17:29:16Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/31659152/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/17124254,https://api.figshare.com/v2/articles/17124254,https://figshare.com/account/articles/17124254,https://indigo.uic.edu/articles/report/Sugar-sweetened_Beverage_Consumption_among_Adults_in_St_Louis_City_and_County_MO_2017/17124254,"{'posted': '2022-01-10T17:29:16', 'firstOnline': '2022-01-10T17:29:16'}",,
141,94295.0,18055703,Distribution of volume sold of calorically and noncalorically sweetened beverages: evidence from two U.S. cities,10.25417/uic.18055703.v1,,https://api.figshare.com/v2/articles/18055703,2022-01-07T22:41:24Z,https://s3-eu-west-1.amazonaws.com/ppreviews-uic-1063003817/32783783/thumb.png,18,report,33214,https://api.figshare.com/v2/account/articles/18055703,https://api.figshare.com/v2/articles/18055703,https://figshare.com/account/articles/18055703,https://indigo.uic.edu/articles/report/Distribution_of_volume_sold_of_calorically_and_noncalorically_sweetened_beverages_evidence_from_two_U_S_cities/18055703,"{'posted': '2022-01-07T22:41:24', 'firstOnline': '2022-01-07T22:41:24'}",,
