,project_id,id,title,doi,handle,url,published_date,thumb,defined_type,defined_type_name,group_id,url_private_api,url_public_api,url_private_html,url_public_html,timeline,resource_title,resource_doi_x,description,is_embargoed,funding_list,is_metadata_record,resource_doi_y,count_categories,count_references,count_tags
258,,16589621,Monocular Sparse Snapshot Localisation And Homing For Small Fixed-Wing UAVs,10.15131/shef.data.16589621.v3,,https://api.figshare.com/v2/articles/16589621,2022-03-05T23:49:05Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/34292807/thumb.png,2,media,2637,https://api.figshare.com/v2/account/articles/16589621,https://api.figshare.com/v2/articles/16589621,https://figshare.com/account/articles/16589621,https://figshare.shef.ac.uk/articles/media/UAV_localisation_using_snapshot_and_Google_Earth_segmentation_with_particle_filtering/16589621,"{'posted': '2022-03-05T23:49:05', 'firstOnline': '2021-11-02T18:16:41'}",,,"An attachment to the PhD thesis ""Monocular Sparse Snapshot Localisation And Homing For Small Fixed-Wing UAVs"".<br><br>The location of a UAV is determined by localising snapshots on a map. Both are segmented using a CNN. The segmented snapshots are localised on the segmented map using a K-Nearest-Neighbour based particle filter.",False,"[{'id': 21361420, 'title': 'EPSRC', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,,1,0,4
259,,15082653,A Minimalist Solution to the Multi-Robot Barrier Coverage Problem (Supplementary Video Material),10.15131/shef.data.15082653.v1,,https://api.figshare.com/v2/articles/15082653,2021-08-02T07:32:25Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/29003484/thumb.png,2,media,2625,https://api.figshare.com/v2/account/articles/15082653,https://api.figshare.com/v2/articles/15082653,https://figshare.com/account/articles/15082653,https://figshare.shef.ac.uk/articles/media/A_Minimalist_Solution_to_the_Multi-Robot_Barrier_Coverage_Problem_Supplementary_Video_Material_/15082653,"{'posted': '2021-08-02T07:32:25', 'firstOnline': '2021-08-02T07:32:25'}",A Minimalist Solution to the Multi-robot Barrier Coverage Problem,10.1007/978-3-030-89177-0_35,"Supplementary video material for paper ""A Minimalist Solution to the Multi-Robot Barrier Coverage Problem"" presented at TAROS 2021",False,[],False,10.1007/978-3-030-89177-0_35,1,0,4
260,,12739169,"Supplement of the paper ""Pervasive diffusion of climate signals recorded in ice-vein ionic impurities""",10.15131/shef.data.12739169.v1,,https://api.figshare.com/v2/articles/12739169,2021-03-06T22:31:16Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/24264560/thumb.png,2,media,2727,https://api.figshare.com/v2/account/articles/12739169,https://api.figshare.com/v2/articles/12739169,https://figshare.com/account/articles/12739169,https://figshare.shef.ac.uk/articles/media/Supplement_of_the_paper_Pervasive_diffusion_of_climate_signals_recorded_in_ice-vein_ionic_impurities_/12739169,"{'posted': '2021-03-06T22:31:16', 'firstOnline': '2021-03-06T22:31:16'}",Pervasive diffusion of climate signals recorded in ice-vein ionic impurities,10.5194/tc-2020-217,"<div>This site contains Movies S1 to S8 and Figures S1 to S3 of the above manuscript. See ""SI_guideRA.pdf"" for the captions.<br></div><div><br></div>Reference: Ng, F. S. L. (2021, in press) Pervasive diffusion of climate signals recorded in ice-vein ionic impurities. The Cryosphere, https://doi.org/10.5194/tc-2020-217",False,[],False,10.5194/tc-2020-217,1,1,7
261,,13139276,Using a 360 degree camera as a mobile data collection method in running,10.15131/shef.data.13139276,,https://api.figshare.com/v2/articles/13139276,2020-10-25T18:26:42Z,,2,media,2730,https://api.figshare.com/v2/account/articles/13139276,https://api.figshare.com/v2/articles/13139276,https://figshare.com/account/articles/13139276,https://figshare.shef.ac.uk/articles/media/Using_a_360_degree_camera_as_a_mobile_data_collection_method_in_running/13139276,"{'posted': '2020-10-25T18:26:42', 'firstOnline': '2020-10-25T18:26:42'}",Using a 360° camera as a mobile data collection method towards understanding information types and use in running,10.1002/pra2.390,"<div>This video presentation was accepted and delivered at the British Sociological Association Sport Study Group's Virtual Postgraduate Forum, hosted by Brunel University, London, United Kingdom on 4 September 2020.</div><div><br></div><div>The video presents a mobile method for data collection in a qualitative doctoral research project, using a 360 degree camera. The method captures participant dialogue, observation and environment to address the research project’s aims towards understanding information types, use and value in running.<br></div><div><br></div><div>The method contributes to multimodal video and ‘elusive knowledge’ in qualitative research literature (Heath, Hindmarsh, & Luff, 2010; Toraldo, Islam, & Mangia, 2018) . It builds upon existing 180 degree video recordings for studying runners (Cook, Shaw & Simpson, 2016) and addresses practical and observational difficulties in recording running and information use during a run (Temir, O'Kane, Marshall, & Blandford, 2016). Filming in 360 degrees provides an alternative way of capturing the environment of the run, the participant and their use of information and devices under observation.</div><div><br></div><div>The camera is mounted on an extendable handgrip, held in front of the participant and researcher to record the audio and visuals of the run. A two stage process of analysis using desktop software and a virtual reality headset generates rich, descriptive audio and visual transcribed data for grounded theory analysis. This paper will demonstrate new insights the method and analysis offers through participant footage with researcher commentary.</div><div><br></div><div>University of Sheffield Research Ethics Approval number: 031267</div><div><br></div><div><br></div>",False,"[{'id': 19427345, 'title': 'AH/L503848/1, WRoCAH AHRC Open Competition Studentship, Arts and Humanities Research Council', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,10.1002/pra2.390,5,0,11
262,,12311684,Putting the castle back in Castlegate,10.15131/shef.data.12311684.v1,,https://api.figshare.com/v2/articles/12311684,2020-07-31T11:48:19Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/22694042/thumb.png,2,media,2757,https://api.figshare.com/v2/account/articles/12311684,https://api.figshare.com/v2/articles/12311684,https://figshare.com/account/articles/12311684,https://figshare.shef.ac.uk/articles/media/Putting_the_castle_back_in_Castlegate/12311684,"{'posted': '2020-07-31T11:48:19', 'firstOnline': '2020-07-31T11:48:19'}",,,"<div>Drawing on the unpublished archives of excavations in the 1920s and 1950s, as well as those carried out by Wessex Archaeology in 2018, we have rewritten the history of Sheffield Castle and its place at the heart of the city (<a href=""https://www.sheffield.ac.uk/archaeology/sheffield-castle"" target=""_blank"">https://www.sheffield.ac.uk/archaeology/sheffield-castle</a>; <a href=""https://www.wessexarch.co.uk/our-work/sheffield-castle"" target=""_blank"">https://www.wessexarch.co.uk/our-work/sheffield-castle</a>). Our book - <i>Sheffield Castle: Archaeology, Archives, Regeneration 1927-1918</i> - is published by White Rose University Press (<a href=""https://universitypress.whiterose.ac.uk/site/catalogue/"" target=""_blank"">https://universitypress.whiterose.ac.uk/site/catalogue/</a>). In collaboration with colleagues from the School of Architecture, the Department of Computer Science, Sheffield City Council, Wessex Archaeology, and the Friends of Sheffield Castle, we are working to deploy this heritage to influence the regeneration of the area (<a href=""http://friendsofsheffieldcastle.org.uk/"" target=""_blank"">http://friendsofsheffieldcastle.org.uk</a>; <a href=""https://sheffieldnewsroom.co.uk/tag/castlegate/"" target=""_blank"">https://sheffieldnewsroom.co.uk/tag/castlegate/</a>).</div><div><br></div><div>As part of the project, we created a virtual reality model of the the castle. Our virtual castle was projected onto the side of the Yorkshire Artspace building on Exchange Street during the University of Sheffield's Festival of the Mind, 22nd September 2018. For the first time in over 350 years the castle towered over the town; for one night only!</div>",False,"[{'id': 17159468, 'title': 'AH/R009392/1', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,0,1,0,6
263,,12361838,"Castlegate, Sheffield - Excavating the Past: Building the Future",10.15131/shef.data.12361838.v1,,https://api.figshare.com/v2/articles/12361838,2020-07-31T11:48:04Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/22782335/thumb.png,2,media,2757,https://api.figshare.com/v2/account/articles/12361838,https://api.figshare.com/v2/articles/12361838,https://figshare.com/account/articles/12361838,https://figshare.shef.ac.uk/articles/media/Castlegate_Sheffield_-_Excavating_the_Past_Building_the_Future/12361838,"{'posted': '2020-07-31T11:48:04', 'firstOnline': '2020-07-31T11:48:04'}",,,"<div>Drawing on the unpublished archives of excavations in the 1920s and 1950s, as well as those carried out by Wessex Archaeology in 2018, we have rewritten the history of Sheffield Castle and its place at the heart of the city (<a href=""https://www.sheffield.ac.uk/archaeology/sheffield-castle"" target=""_blank"">https://www.sheffield.ac.uk/archaeology/sheffield-castle</a>; <a href=""https://www.wessexarch.co.uk/our-work/sheffield-castle"" target=""_blank"">https://www.wessexarch.co.uk/our-work/sheffield-castle</a>). Our book - <i>Sheffield Castle: Archaeology, Archives, Regeneration 1927-1918</i> - is published by White Rose University Press (<a href=""https://universitypress.whiterose.ac.uk/site/catalogue/"" target=""_blank"">https://universitypress.whiterose.ac.uk/site/catalogue/</a>). In collaboration with colleagues from the School of Architecture, the Department of Computer Science, Sheffield City Council, Wessex Archaeology, and the Friends of Sheffield Castle, we are working to deploy this heritage to influence the regeneration of the area (<a href=""http://friendsofsheffieldcastle.org.uk/"" target=""_blank"">http://friendsofsheffieldcastle.org.uk</a>; <a href=""https://sheffieldnewsroom.co.uk/tag/castlegate/"" target=""_blank"">https://sheffieldnewsroom.co.uk/tag/castlegate/</a>). This video captures the essence and ambition of that long-term collaboration. <br></div>",False,[],False,0,4,0,11
264,,12302429,Model of Sheffield Castle as it might have looked in the late 15th century,10.15131/shef.data.12302429.v1,,https://api.figshare.com/v2/articles/12302429,2020-07-31T11:47:48Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/22678769/thumb.png,2,media,2757,https://api.figshare.com/v2/account/articles/12302429,https://api.figshare.com/v2/articles/12302429,https://figshare.com/account/articles/12302429,https://figshare.shef.ac.uk/articles/media/Model_of_Sheffield_Castle_as_it_might_have_looked_in_the_late_15th_century/12302429,"{'posted': '2020-07-31T11:47:48', 'firstOnline': '2020-07-31T11:47:48'}",,,"<div>Drawing on the unpublished archives of excavations in the 1920s and 1950s, as well as those carried out by Wessex Archaeology in 2018, we have rewritten the history of Sheffield Castle and its place at the heart of the city (<a href=""https://www.sheffield.ac.uk/archaeology/sheffield-castle"" target=""_blank"">https://www.sheffield.ac.uk/archaeology/sheffield-castle</a>; <a href=""https://www.wessexarch.co.uk/our-work/sheffield-castle"" target=""_blank"">https://www.wessexarch.co.uk/our-work/sheffield-castle</a>). Our book - <i>Sheffield Castle: Archaeology, Archives, Regeneration 1927-1918</i> - is published by White Rose University Press (<a href=""https://universitypress.whiterose.ac.uk/site/catalogue/"" target=""_blank"">https://universitypress.whiterose.ac.uk/site/catalogue/</a>). In collaboration with colleagues from the School of Architecture, the Department of Computer Science, Sheffield City Council, Wessex Archaeology, and the Friends of Sheffield Castle, we are working to deploy this heritage to influence the regeneration of the area (<a href=""http://friendsofsheffieldcastle.org.uk/"" target=""_blank"">http://friendsofsheffieldcastle.org.uk</a>; <a href=""https://sheffieldnewsroom.co.uk/tag/castlegate/"" target=""_blank"">https://sheffieldnewsroom.co.uk/tag/castlegate/</a>).</div><div><br></div>This model of Sheffield Castle was created as part of a Virtual Reality  immersive experience. Funded by the AHRC/ESPRC, the project was a collaboration between Archaeology, Architecture, and Computer Science at the University of Sheffield, and local Sheffield creative media company HumanVR.<br>",False,"[{'id': 17159462, 'title': 'AH/R009392/1', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,0,1,0,4
265,,12341186,Flythrough Sheffield Castle,10.15131/shef.data.12341186.v1,,https://api.figshare.com/v2/articles/12341186,2020-07-31T11:47:32Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/22749296/thumb.png,2,media,2757,https://api.figshare.com/v2/account/articles/12341186,https://api.figshare.com/v2/articles/12341186,https://figshare.com/account/articles/12341186,https://figshare.shef.ac.uk/articles/media/Flythrough_Sheffield_Castle/12341186,"{'posted': '2020-07-31T11:47:32', 'firstOnline': '2020-07-31T11:47:32'}",,,"<div>Drawing on the unpublished archives of excavations in the 1920s and 1950s, as well as those carried out by Wessex Archaeology in 2018, we have rewritten the history of Sheffield Castle and its place at the heart of the city (<a href=""https://www.sheffield.ac.uk/archaeology/sheffield-castle"" target=""_blank"">https://www.sheffield.ac.uk/archaeology/sheffield-castle</a>; <a href=""https://www.wessexarch.co.uk/our-work/sheffield-castle"" target=""_blank"">https://www.wessexarch.co.uk/our-work/sheffield-castle</a>). Our book - <i>Sheffield Castle: Archaeology, Archives, Regeneration 1927-1918</i> - is published by White Rose University Press (<a href=""https://universitypress.whiterose.ac.uk/site/catalogue/"" target=""_blank"">https://universitypress.whiterose.ac.uk/site/catalogue/</a>). In collaboration with colleagues from the School of Architecture, the Department of Computer Science, Sheffield City Council, Wessex Archaeology, and the Friends of Sheffield Castle, we are working to deploy this heritage to influence the regeneration of the area (<a href=""http://friendsofsheffieldcastle.org.uk/"" target=""_blank"">http://friendsofsheffieldcastle.org.uk</a>; <a href=""https://sheffieldnewsroom.co.uk/tag/castlegate/"" target=""_blank"">https://sheffieldnewsroom.co.uk/tag/castlegate/</a>).</div><div><br></div><div>This video provides a flythrough a model of Sheffield Castle as it might have looked in the late fifteenth century.</div>",False,"[{'id': 17166179, 'title': 'AH/R009392/1', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,0,1,0,4
266,81791.0,12420326,Self-Reconfiguration in Two-Dimensions via Active Subtraction with Modular Robots (Supplementary Video Material),10.15131/shef.data.12420326.v1,,https://api.figshare.com/v2/articles/12420326,2020-06-22T07:06:04Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/22890200/thumb.png,2,media,2625,https://api.figshare.com/v2/account/articles/12420326,https://api.figshare.com/v2/articles/12420326,https://figshare.com/account/articles/12420326,https://figshare.shef.ac.uk/articles/media/Self-Reconfiguration_in_Two-Dimensions_via_Active_Subtraction_with_Modular_Robots_Supplementary_Video_Material_/12420326,"{'posted': '2020-06-22T07:06:04', 'firstOnline': '2020-06-22T07:06:04'}",Self-Reconfiguration in Two-Dimensions via Active Subtraction with Modular Robots,10.15607/rss.2020.xvi.014,"<div>Video material demonstrating the use of sequential and parallel active subtraction in self-reconfiguration of simulated modular robots.</div><div><br></div><div>Example of the work presented in ""Self-Reconfiguration in Two-Dimensions via Active Subtraction with Modular Robots"". The project is concerned with the development of a self-reconfiguration strategy for modular robots, specifically making use of the novel ""active subtraction"" method of self-reconfiguration. That is, where modules remove themselves from an initial configuration to produce the desired structure.<br></div>",False,"[{'id': 18249617, 'title': 'EPSRC Doctoral Training National Productivity Scholarship', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,10.15607/rss.2020.xvi.014,2,1,5
267,,11925552,Fostering Social Cohesion Through Culture: A Network to Build Capability in the Social Impacts of Making Music,10.15131/shef.data.11925552.v1,,https://api.figshare.com/v2/articles/11925552,2020-03-03T15:59:53Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/21886998/thumb.png,2,media,2769,https://api.figshare.com/v2/account/articles/11925552,https://api.figshare.com/v2/articles/11925552,https://figshare.com/account/articles/11925552,https://figshare.shef.ac.uk/articles/media/Fostering_Social_Cohesion_Through_Culture_A_Network_to_Build_Capability_in_the_Social_Impacts_of_Making_Music/11925552,"{'posted': '2020-03-03T15:59:53', 'firstOnline': '2020-03-03T15:59:53'}",,,"A film documenting a research project into the social impacts of making music in Cali, Colombia.",False,"[{'id': 17052912, 'title': 'GCRFNGR2\\10079', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,0,3,0,6
268,74781.0,11728722,Particle Settling Video,10.15131/shef.data.11728722.v1,,https://api.figshare.com/v2/articles/11728722,2020-01-26T16:42:56Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/21345870/thumb.png,2,media,2631,https://api.figshare.com/v2/account/articles/11728722,https://api.figshare.com/v2/articles/11728722,https://figshare.com/account/articles/11728722,https://figshare.shef.ac.uk/articles/media/Particle_Settling_Video/11728722,"{'posted': '2020-01-26T16:42:56', 'firstOnline': '2020-01-26T16:42:56'}",,,Video showing the different settling behaviour of samples drawn from different drinking water distribution systems during flushing.,False,"[{'id': 16997532, 'title': 'EU Horizon 2020 Research and Innovation Programme Grant Agreement No.778136', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,0,4,0,5
269,,9896669,Finding Consensus Without Computation,10.15131/shef.data.9896669.v1,,https://api.figshare.com/v2/articles/9896669,2019-10-24T14:56:39Z,,2,media,2625,https://api.figshare.com/v2/account/articles/9896669,https://api.figshare.com/v2/articles/9896669,https://figshare.com/account/articles/9896669,https://figshare.shef.ac.uk/articles/media/Finding_Consensus_Without_Computation/9896669,"{'posted': '2019-10-24T14:56:39', 'firstOnline': '2019-10-24T14:56:39'}",,,"<div>Supplementary materials (www.doi.org/10.1109/LRA.2018.2795640)</div><div><br></div><div>Abstract</div><div>A canonical problem for swarms of agents is to collectively choose one of multiple options in their environment. We present a novel control strategy for solving this problem— the first to be free of arithmetic computation. The agents do not communicate with each other nor do they store run-time information. They have a line-of-sight sensor that extracts one ternary digit of information from the environment. At every time step, they directly map this information onto constant-value motor commands. We evaluate the control strategy with both simulated and physical e-puck robots. By default, the robots are expected to choose, and move to, one of two options of equal value. The simulation studies show that the strategy is robust against sensory noise, scalable to large swarm sizes, and generalizes to the problems of choosing between more than two options or between unequal options. The experiments—50 trials conducted with a group of 20 e-puck robots—show that the group achieves consensus in 96% of the trials. Given the extremely low hardware requirements of the strategy, it opens up new possibilities for the design of swarms of robots that are small in size (≪ 10<sup>−3</sup> m) and large in numbers (≫ 10<sup>3</sup>).</div>",False,[],True,0,2,2,7
270,69116.0,9896816,Shepherding Without Computation,10.15131/shef.data.9896816.v1,,https://api.figshare.com/v2/articles/9896816,2019-10-24T14:55:51Z,,2,media,2625,https://api.figshare.com/v2/account/articles/9896816,https://api.figshare.com/v2/articles/9896816,https://figshare.com/account/articles/9896816,https://figshare.shef.ac.uk/articles/media/Shepherding_Without_Computation/9896816,"{'posted': '2019-10-24T14:55:51', 'firstOnline': '2019-10-24T14:55:51'}",,,"<div>Supplementary materials (www.doi.org/10.7551/ecal_a_056) </div><div><br></div><div>Abstract </div><div>We examine the problem solving capabilities of swarms of computation- and memory-free agents. Each agent has a single line-of-sight sensor providing two bits of information. The agent maps this information directly onto constant motor commands. In previous work, we showed that such simplistic agents can solve tasks requiring them to organize spatially (multi-robot aggregation and circle formation) and manipulate passive objects (clustering). In the present work, we address the shepherding problem, where the computation- and memory-free agents—the shepherds—are tasked to gather and move a group of dynamic agents—the sheep—towards a pre-defined goal. The shepherds and sheep are modelled as e-puck robots using computer simulations. Our findings show that the shepherding problem does not fundamentally require arithmetic computation or memory to be solved. The obtained controller solution is robust with respect to sensory noise, and copes well with changes in the number of sheep.</div><div><br></div>",False,[],True,0,2,2,7
271,69116.0,9896843,Gathering on a Grid,10.15131/shef.data.9896843.v1,,https://api.figshare.com/v2/articles/9896843,2019-10-24T14:55:02Z,,2,media,2625,https://api.figshare.com/v2/account/articles/9896843,https://api.figshare.com/v2/articles/9896843,https://figshare.com/account/articles/9896843,https://figshare.shef.ac.uk/articles/media/Gathering_on_a_Grid/9896843,"{'posted': '2019-10-24T14:55:02', 'firstOnline': '2019-10-24T14:55:02'}",,,Supplementary material for multi-agent gathering on a grid,False,[],True,0,2,1,7
272,69116.0,9896636,Spatial Coverage Without Computation,10.15131/shef.data.9896636.v1,,https://api.figshare.com/v2/articles/9896636,2019-10-19T11:40:22Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/17785319/thumb.png,2,media,2625,https://api.figshare.com/v2/account/articles/9896636,https://api.figshare.com/v2/articles/9896636,https://figshare.com/account/articles/9896636,https://figshare.shef.ac.uk/articles/media/Spatial_Coverage_Without_Computation/9896636,"{'posted': '2019-10-19T11:40:22', 'firstOnline': '2019-10-19T11:40:22'}",,,"<div>Supplementary materials for Spatial Coverage Without Computation (www.doi.org/10.1109/ICRA.2019.8793731)</div><div><br></div><div>Abstract</div><div>We study the problem of controlling a swarm of anonymous, mobile robots to cooperatively cover an unknown two-dimensional space. The novelty of our proposed solution is that it is applicable to extremely simple robots that lack run-time computation or storage. The solution requires only a single bit of information per robot—whether or not another robot is present in its line of sight. Computer simulations show that our deterministic controller, which was obtained through off-line optimization, achieves around 71–76% coverage in a test scenario with no robot redundancy, which corresponds to a 26–39% reduction of the area that is not covered, when compared to an optimized random walk. A moderately lower level of performance was observed in 20 experimental trials with 25 physical e-puck robots. Moreover, we demonstrate that the same controller can be used in environments of different dimensions and even to navigate a maze. The controller provides a baseline against which one can quantify the performance improvements that more advanced and expensive techniques may offer. Moreover, due to its simplicity, it could potentially be implemented on swarms of sub-millimeter-sized robots. This would pave the way for new applications in micro-medicine.</div>",False,[],False,0,2,2,7
273,61796.0,7937633,Movies for minimal dataset. Smaczynska-de Rooij PLoS One 2019,10.15131/shef.data.7937633.v1,,https://api.figshare.com/v2/articles/7937633,2019-04-02T13:09:44Z,,2,media,2655,https://api.figshare.com/v2/account/articles/7937633,https://api.figshare.com/v2/articles/7937633,https://figshare.com/account/articles/7937633,https://figshare.shef.ac.uk/articles/media/Movies_for_minimal_dataset_Smaczynska-de_Rooij_PLoS_One_2019/7937633,"{'posted': '2019-04-02T13:09:44', 'firstOnline': '2019-04-02T13:09:44'}",,,"<div>Set of movies files to provide minimal dataset for Smaczynska-de Rooij 2019 PLoS One figure 6</div><div>Methodological information</div><div>



















<p><b></b>Fluorescence microscopy: For co-localisation and live-cell imaging, cells expressing tagged
proteins were visualized after growing to early log phase in synthetic medium
with appropriate supplements.</p>

<p>Epifluorescence microscopy was performed using Olympus IX-81
inverted microscope with a DeltaVision RT Restoration Microscopy System (using
a 100x/1.40 NA oil objective), Photometrics Coolsnap HQ camera with Imaging and
Image capture performed using SoftWoRx™ image analysis and model-building
application (Applied Precision Instruments, Seattle). Time-lapse live cell imaging of GFP-tagged Sla2 was
performed with 1 sec time-lapse. All image data sets were deconvolved, using
the SoftWoRx application.      </p>

<p>Time-lapse live cell images of
Rvs167-GFP was acquired using OMX DeltaVision V4 and a 60xUSPLAPO (numerical
aperture, 1.42) objective with refractive index 0.1514 immersion oil
(Cargille). Samples were illuminated using Insight Solid State Illuminator
(10%), and images were taken simultaneously on separate scientific
complementary metal oxide semiconductor (sCMOS) cameras (70 ms exposure). Seven
250 nm sections were acquired every 500 ms (181 time points). The stacks were
then deconvolved and processed, using SoftWorx, to produce a movie composed of
maximum intensity projections at each time point. The Rvs167-GFP lifetime was
analyzed from those projections.<a></a> Movies and kymographs
were assembled using Fiji software. Images were
exported as TIFF files and image size adjusted to 300 d.p.i. and assembled
using Adobe Photoshop CS2. </p>





</div>",False,"[{'id': 13759004, 'title': 'MRC MK/K0157531/1', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,0,1,0,6
274,23911.0,5297509,Air exchange during door opening. A 1:10 scale water model,10.15131/shef.data.5297509.v1,,https://api.figshare.com/v2/articles/5297509,2017-10-23T09:39:43Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/9120178/thumb.png,2,media,2631,https://api.figshare.com/v2/account/articles/5297509,https://api.figshare.com/v2/articles/5297509,https://figshare.com/account/articles/5297509,https://figshare.shef.ac.uk/articles/media/Air_exchange_during_door_opening_A_1_10_scale_water_model/5297509,"{'posted': '2017-10-23T09:39:43', 'firstOnline': '2017-10-23T09:39:43'}",Experimental and Modelling Investigations of Air Exchange and Infection Transfer due to Hinged-Door Motion in Office and Hospital Settings,10.1080/14733315.2015.11684075,"Full video to support images published in Hathway, Papakonstantis et al (2016) Experimental and modelling investigations of air exchange and infection transfer due to hinged-door motion in office and hospital settings, International Journal of Ventilation, 14 (2) pp 127-140<br>",False,"[{'id': 228206, 'title': 'EPSRC EP/K011669/1', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,10.1080/14733315.2015.11684075,1,2,4
275,,5357503,Movies accompanying figures in: Switches Induced by Quorum Sensing in a Model of Enzyme-loaded Microparticles,10.15131/shef.data.5357503.v1,,https://api.figshare.com/v2/articles/5357503,2017-08-31T09:34:36Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/9208888/thumb.png,2,media,2628,https://api.figshare.com/v2/account/articles/5357503,https://api.figshare.com/v2/articles/5357503,https://figshare.com/account/articles/5357503,https://figshare.shef.ac.uk/articles/media/Movies_accompanying_figures_in_Switches_Induced_by_Quorum_Sensing_in_a_Model_of_Enzyme-loaded_Microparticles/5357503,"{'posted': '2017-08-31T09:34:36', 'firstOnline': '2017-08-31T09:34:36'}",Switches induced by quorum sensing in a model of enzyme-loaded microparticles,10.1098/rsif.2017.0945,"These movies accompany the figures in: Switches Induced by Quorum Sensing in a Model of Enzyme-loaded
Microparticles<div><p></p></div>",False,"[{'id': 235103, 'title': 'EP/K030574/2', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,10.1098/rsif.2017.0945,1,2,2
