id,title,parent_id,path,source_id,taxonomy_id,item_id
24310,Genomics,24283,/24130/24283/24310,310509,100,22582339
28879,Computer vision,28867,/28798/28867/28879,460304,100,22580977
29398,Computational linguistics,29389,/29239/29389/29398,470403,100,21257211
29425,Linguistics not elsewhere classified,29389,/29239/29389/29425,470499,100,21257211
29416,"Linguistic structures (incl. phonology, morphology and syntax)",29389,/29239/29389/29416,470409,100,21257211
24184,Bioinformatic methods development,24181,/24130/24181/24184,310201,100,22580809
24730,Cellular nervous system,24724,/24457/24724/24730,320902,100,21517128
30331,Behavioural neuroscience,30325,/30292/30325/30331,520202,100,21517128
30148,Electrostatics and electrodynamics,30139,/30082/30139/30148,510303,100,22572691
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,22572691
24199,Sequence analysis,24181,/24130/24181/24199,310206,100,22560889
24199,Sequence analysis,24181,/24130/24181/24199,310206,100,22561339
29224,Numerical computation and mathematical software,29206,/28798/29206/29224,461306,100,21565428
30145,Classical and physical optics,30139,/30082/30139/30145,510302,100,21565428
24307,Genome structure and regulation,24283,/24130/24283/24307,310508,100,21517056
29812,Numerical analysis,29806,/29746/29806/29812,490302,100,22555573
29854,Partial differential equations,29824,/29746/29824/29854,490410,100,22555573
26773,Solid mechanics,26752,/26212/26752/26773,401707,100,22555573
24001,Food sustainability,23983,/23812/23983/24001,300606,100,19801765
23866,Agricultural production systems simulation,23851,/23812/23851/23866,300205,100,19801765
25756,Climate change processes,25753,/25717/25753/25756,370201,100,19801765
26872,Ecological impacts of climate change and ecological adaptation,26866,/26863/26866/26872,410102,100,19801765
26371,Structural engineering,26341,/26212/26341/26371,400510,100,21836541
26575,Environmental engineering not elsewhere classified,26554,/26212/26554/26575,401199,100,22492681
27031,Rehabilitation,27004,/27001/27004/27031,420109,100,22559830
26293,Rehabilitation engineering,26263,/26212/26263/26293,400310,100,22559830
27028,Prosthetics and orthotics,27004,/27001/27004/27028,420108,100,22559830
24178,Biochemistry and cell biology not elsewhere classified,24133,/24130/24133/24178,310199,100,22529515
25894,Hydrology not elsewhere classified,25876,/25717/25876/25894,370799,100,21063982
25750,Atmospheric sciences not elsewhere classified,25720,/25717/25720/25750,370199,100,21063982
29869,Applied statistics,29866,/29746/29866/29869,490501,100,22207378
29878,"Forensic evaluation, inference and statistics",29866,/29746/29866/29878,490504,100,22207378
29011,Computer aided design,29008,/28798/29008/29011,460701,100,22548634
25939,Earth system sciences,25936,/25717/25936/25939,379901,100,21997148
37339,Cancer,0,/37339,,106,22545524
37339,Cancer,0,/37339,,106,22545486
37339,Cancer,0,/37339,,106,22545210
37339,Cancer,0,/37339,,106,22544384
37354,Molecular and Cellular Biology,0,/37354,,106,22544384
37357,Cancer Detection and Diagnosis,0,/37357,,106,22544384
37375,Methods and Technology,0,/37375,,106,22544384
37339,Cancer,0,/37339,,106,22543542
37363,Immuno-oncology,0,/37363,,106,22543542
37375,Methods and Technology,0,/37375,,106,22543542
37339,Cancer,0,/37339,,106,22540172
37363,Immuno-oncology,0,/37363,,106,22540172
37339,Cancer,0,/37339,,106,22539722
37348,Cancer Biology,0,/37348,,106,22539722
37363,Immuno-oncology,0,/37363,,106,22539722
37375,Methods and Technology,0,/37375,,106,22539722
37339,Cancer,0,/37339,,106,22539719
37348,Cancer Biology,0,/37348,,106,22539719
37363,Immuno-oncology,0,/37363,,106,22539719
37375,Methods and Technology,0,/37375,,106,22539719
37339,Cancer,0,/37339,,106,22539716
37348,Cancer Biology,0,/37348,,106,22539716
37363,Immuno-oncology,0,/37363,,106,22539716
37375,Methods and Technology,0,/37375,,106,22539716
37339,Cancer,0,/37339,,106,22539313
37363,Immuno-oncology,0,/37363,,106,22539313
37339,Cancer,0,/37339,,106,22539310
37363,Immuno-oncology,0,/37363,,106,22539310
37339,Cancer,0,/37339,,106,22539307
37363,Immuno-oncology,0,/37363,,106,22539307
37339,Cancer,0,/37339,,106,22539304
37363,Immuno-oncology,0,/37363,,106,22539304
37339,Cancer,0,/37339,,106,22538861
37363,Immuno-oncology,0,/37363,,106,22538861
37375,Methods and Technology,0,/37375,,106,22538861
37339,Cancer,0,/37339,,106,22538858
37363,Immuno-oncology,0,/37363,,106,22538858
37375,Methods and Technology,0,/37375,,106,22538858
37339,Cancer,0,/37339,,106,22538855
37363,Immuno-oncology,0,/37363,,106,22538855
37375,Methods and Technology,0,/37375,,106,22538855
37339,Cancer,0,/37339,,106,22538852
37363,Immuno-oncology,0,/37363,,106,22538852
37375,Methods and Technology,0,/37375,,106,22538852
37339,Cancer,0,/37339,,106,22538849
37363,Immuno-oncology,0,/37363,,106,22538849
37375,Methods and Technology,0,/37375,,106,22538849
37339,Cancer,0,/37339,,106,22538621
37363,Immuno-oncology,0,/37363,,106,22538621
37339,Cancer,0,/37339,,106,22538617
37363,Immuno-oncology,0,/37363,,106,22538617
37366,Clinical Research and Trials,0,/37366,,106,22538617
37339,Cancer,0,/37339,,106,22538618
37363,Immuno-oncology,0,/37363,,106,22538618
37339,Cancer,0,/37339,,106,22538615
37363,Immuno-oncology,0,/37363,,106,22538615
37339,Cancer,0,/37339,,106,22538612
37363,Immuno-oncology,0,/37363,,106,22538612
37339,Cancer,0,/37339,,106,22538609
37363,Immuno-oncology,0,/37363,,106,22538609
37339,Cancer,0,/37339,,106,22538606
37363,Immuno-oncology,0,/37363,,106,22538606
37339,Cancer,0,/37339,,106,22538603
37363,Immuno-oncology,0,/37363,,106,22538603
37339,Cancer,0,/37339,,106,22538579
37351,Tumor Biology,0,/37351,,106,22538579
37363,Immuno-oncology,0,/37363,,106,22538579
37375,Methods and Technology,0,/37375,,106,22538579
37339,Cancer,0,/37339,,106,22538576
37351,Tumor Biology,0,/37351,,106,22538576
37363,Immuno-oncology,0,/37363,,106,22538576
37375,Methods and Technology,0,/37375,,106,22538576
37339,Cancer,0,/37339,,106,22538417
37363,Immuno-oncology,0,/37363,,106,22538417
37339,Cancer,0,/37339,,106,22538414
37363,Immuno-oncology,0,/37363,,106,22538414
37339,Cancer,0,/37339,,106,22538411
37363,Immuno-oncology,0,/37363,,106,22538411
37339,Cancer,0,/37339,,106,22538408
37363,Immuno-oncology,0,/37363,,106,22538408
37339,Cancer,0,/37339,,106,22538405
37363,Immuno-oncology,0,/37363,,106,22538405
37339,Cancer,0,/37339,,106,22538402
37363,Immuno-oncology,0,/37363,,106,22538402
37339,Cancer,0,/37339,,106,22538383
37351,Tumor Biology,0,/37351,,106,22538383
37363,Immuno-oncology,0,/37363,,106,22538383
37375,Methods and Technology,0,/37375,,106,22538383
37378,Cancer Prevention,0,/37378,,106,22538383
37339,Cancer,0,/37339,,106,22538380
37351,Tumor Biology,0,/37351,,106,22538380
37363,Immuno-oncology,0,/37363,,106,22538380
37375,Methods and Technology,0,/37375,,106,22538380
37378,Cancer Prevention,0,/37378,,106,22538380
37339,Cancer,0,/37339,,106,22538377
37351,Tumor Biology,0,/37351,,106,22538377
37363,Immuno-oncology,0,/37363,,106,22538377
37375,Methods and Technology,0,/37375,,106,22538377
37378,Cancer Prevention,0,/37378,,106,22538377
37339,Cancer,0,/37339,,106,22538374
37351,Tumor Biology,0,/37351,,106,22538374
37363,Immuno-oncology,0,/37363,,106,22538374
37375,Methods and Technology,0,/37375,,106,22538374
37378,Cancer Prevention,0,/37378,,106,22538374
37339,Cancer,0,/37339,,106,22538368
37351,Tumor Biology,0,/37351,,106,22538368
37363,Immuno-oncology,0,/37363,,106,22538368
37375,Methods and Technology,0,/37375,,106,22538368
37378,Cancer Prevention,0,/37378,,106,22538368
37339,Cancer,0,/37339,,106,22538254
37363,Immuno-oncology,0,/37363,,106,22538254
37339,Cancer,0,/37339,,106,22538251
37363,Immuno-oncology,0,/37363,,106,22538251
37339,Cancer,0,/37339,,106,22538248
37363,Immuno-oncology,0,/37363,,106,22538248
37339,Cancer,0,/37339,,106,22538245
37363,Immuno-oncology,0,/37363,,106,22538245
37339,Cancer,0,/37339,,106,22538242
37363,Immuno-oncology,0,/37363,,106,22538242
37339,Cancer,0,/37339,,106,22538239
37363,Immuno-oncology,0,/37363,,106,22538239
37339,Cancer,0,/37339,,106,22538236
37363,Immuno-oncology,0,/37363,,106,22538236
37339,Cancer,0,/37339,,106,22538233
37363,Immuno-oncology,0,/37363,,106,22538233
37339,Cancer,0,/37339,,106,22538230
37363,Immuno-oncology,0,/37363,,106,22538230
37339,Cancer,0,/37339,,106,22538206
37348,Cancer Biology,0,/37348,,106,22538206
37363,Immuno-oncology,0,/37363,,106,22538206
37339,Cancer,0,/37339,,106,22538203
37348,Cancer Biology,0,/37348,,106,22538203
37363,Immuno-oncology,0,/37363,,106,22538203
37339,Cancer,0,/37339,,106,22538017
37360,Therapeutic Research and Development,0,/37360,,106,22538017
37363,Immuno-oncology,0,/37363,,106,22538017
37375,Methods and Technology,0,/37375,,106,22538017
37339,Cancer,0,/37339,,106,22538014
37360,Therapeutic Research and Development,0,/37360,,106,22538014
37363,Immuno-oncology,0,/37363,,106,22538014
37375,Methods and Technology,0,/37375,,106,22538014
37339,Cancer,0,/37339,,106,22538011
37360,Therapeutic Research and Development,0,/37360,,106,22538011
37363,Immuno-oncology,0,/37363,,106,22538011
37375,Methods and Technology,0,/37375,,106,22538011
37339,Cancer,0,/37339,,106,22538008
37360,Therapeutic Research and Development,0,/37360,,106,22538008
37363,Immuno-oncology,0,/37363,,106,22538008
37375,Methods and Technology,0,/37375,,106,22538008
37339,Cancer,0,/37339,,106,22538005
37360,Therapeutic Research and Development,0,/37360,,106,22538005
37363,Immuno-oncology,0,/37363,,106,22538005
37375,Methods and Technology,0,/37375,,106,22538005
37339,Cancer,0,/37339,,106,22538002
37360,Therapeutic Research and Development,0,/37360,,106,22538002
37363,Immuno-oncology,0,/37363,,106,22538002
37375,Methods and Technology,0,/37375,,106,22538002
37339,Cancer,0,/37339,,106,22537999
37360,Therapeutic Research and Development,0,/37360,,106,22537999
37363,Immuno-oncology,0,/37363,,106,22537999
37375,Methods and Technology,0,/37375,,106,22537999
37339,Cancer,0,/37339,,106,22537985
37354,Molecular and Cellular Biology,0,/37354,,106,22537985
37363,Immuno-oncology,0,/37363,,106,22537985
37339,Cancer,0,/37339,,106,22537982
37354,Molecular and Cellular Biology,0,/37354,,106,22537982
37363,Immuno-oncology,0,/37363,,106,22537982
37339,Cancer,0,/37339,,106,22537979
37354,Molecular and Cellular Biology,0,/37354,,106,22537979
37363,Immuno-oncology,0,/37363,,106,22537979
37339,Cancer,0,/37339,,106,22537973
37354,Molecular and Cellular Biology,0,/37354,,106,22537973
37363,Immuno-oncology,0,/37363,,106,22537973
37339,Cancer,0,/37339,,106,22537739
37351,Tumor Biology,0,/37351,,106,22537739
37360,Therapeutic Research and Development,0,/37360,,106,22537739
37363,Immuno-oncology,0,/37363,,106,22537739
37375,Methods and Technology,0,/37375,,106,22537739
37339,Cancer,0,/37339,,106,22537730
37351,Tumor Biology,0,/37351,,106,22537730
37360,Therapeutic Research and Development,0,/37360,,106,22537730
37363,Immuno-oncology,0,/37363,,106,22537730
37375,Methods and Technology,0,/37375,,106,22537730
37339,Cancer,0,/37339,,106,22537727
37351,Tumor Biology,0,/37351,,106,22537727
37360,Therapeutic Research and Development,0,/37360,,106,22537727
37363,Immuno-oncology,0,/37363,,106,22537727
37375,Methods and Technology,0,/37375,,106,22537727
37339,Cancer,0,/37339,,106,22537634
37363,Immuno-oncology,0,/37363,,106,22537634
37339,Cancer,0,/37339,,106,22537630
37342,Cancer Risk Factors,0,/37342,,106,22537630
37348,Cancer Biology,0,/37348,,106,22537630
37351,Tumor Biology,0,/37351,,106,22537630
37375,Methods and Technology,0,/37375,,106,22537630
37339,Cancer,0,/37339,,106,22537465
37342,Cancer Risk Factors,0,/37342,,106,22537465
37354,Molecular and Cellular Biology,0,/37354,,106,22537465
37363,Immuno-oncology,0,/37363,,106,22537465
37375,Methods and Technology,0,/37375,,106,22537465
37339,Cancer,0,/37339,,106,22537459
37342,Cancer Risk Factors,0,/37342,,106,22537459
37354,Molecular and Cellular Biology,0,/37354,,106,22537459
37363,Immuno-oncology,0,/37363,,106,22537459
37375,Methods and Technology,0,/37375,,106,22537459
37339,Cancer,0,/37339,,106,22537456
37342,Cancer Risk Factors,0,/37342,,106,22537456
37354,Molecular and Cellular Biology,0,/37354,,106,22537456
37363,Immuno-oncology,0,/37363,,106,22537456
37375,Methods and Technology,0,/37375,,106,22537456
37339,Cancer,0,/37339,,106,22537453
37342,Cancer Risk Factors,0,/37342,,106,22537453
37354,Molecular and Cellular Biology,0,/37354,,106,22537453
37363,Immuno-oncology,0,/37363,,106,22537453
37375,Methods and Technology,0,/37375,,106,22537453
37339,Cancer,0,/37339,,106,22537379
37351,Tumor Biology,0,/37351,,106,22537379
37363,Immuno-oncology,0,/37363,,106,22537379
37339,Cancer,0,/37339,,106,22537376
37351,Tumor Biology,0,/37351,,106,22537376
37363,Immuno-oncology,0,/37363,,106,22537376
37339,Cancer,0,/37339,,106,22537373
37351,Tumor Biology,0,/37351,,106,22537373
37363,Immuno-oncology,0,/37363,,106,22537373
37339,Cancer,0,/37339,,106,22537187
37348,Cancer Biology,0,/37348,,106,22537187
37351,Tumor Biology,0,/37351,,106,22537187
37363,Immuno-oncology,0,/37363,,106,22537187
37375,Methods and Technology,0,/37375,,106,22537187
37339,Cancer,0,/37339,,106,22537184
37348,Cancer Biology,0,/37348,,106,22537184
37351,Tumor Biology,0,/37351,,106,22537184
