id,public_url,posted_date,doi,title,description,type,categories,funders,count_categories,count_references,count_tags,origin,views,firstOnline,version
20330670,https://bridges.monash.edu/articles/presentation/Stop_Disasters_by_Supercomputers/20330670,2022-08-08T04:25:14,10.26180/20330670.v1,Stop Disasters by Supercomputers,<p>Machine learning application to predict bushfire behaviour.</p>,presentation,['Disaster and emergency management'],[],1,0,5,Comparison Records,60,2022-08-08T04:25:14,1
6715283,https://bridges.monash.edu/articles/presentation/_Vicious_lah-di-dah_pronunciation_or_singular_beauty_Social_meanings_of_variation_in_1890s_Australia_English/6715283,2022-07-30T02:21:18,10.26180/6715283.v2,â€œVicious lah-di-dah pronunciationâ€ or â€œsingular beautyâ€? Social meanings of variation in 1890s Australian English,"Handout for Sociolinguistics Symposium presentation, 29 June 2018",presentation,['Sociolinguistics'],[],1,0,6,Comparison Records,678,2018-06-28T13:08:48,2
4197945,https://bridges.monash.edu/articles/presentation/Building_perceived_self-efficacy_through_transferrable_skills_The_T2U_program_/4197945,2022-07-21T06:00:40,10.26180/4197945.v2,Building perceived self-efficacy through transferrable skills: The T2U program.,"New university
students not only need to learn a wide range of skills, but also have to gain
the belief that they can succeed (perceived self-efficacy). In this presentation we describe
the evaluation of a transition program designed to teach transferable skills at
the beginning of university study, and show that this program improved
studentsâ€™ perceived self-efficacy during university transition through
authentic mastery experiences and social persuasion. We also show that the
improved perceived self-efficacy of program participants persisted until at
least the end of their first semester of study.",presentation,"['Higher education', 'Other education not elsewhere classified', 'Health care administration']",[],3,0,6,Comparison Records,1043,2016-11-03T00:40:04,2
4141935,https://bridges.monash.edu/articles/presentation/Experiential_learning_in_a_postgraduate_writing_group_fostering_scholarly_writing/4141935,2022-07-21T06:00:01,10.26180/4141935.v2,Experiential learning in a postgraduate writing group: fostering scholarly writing,"In our writing group, the facilitator and four PhD students from
disparate research fields collaborated together to write an academic
publication. This learning activity was developed to give students an
experiential learning environment to deepen their understanding
about the scholarly publication process. This presentation will discuss
how this learning activity was developed, highlight studentsâ€™ reflections
about the teaching strategy, and describe the overall outcomes of the
activity.",presentation,['Higher education'],[],1,0,3,Comparison Records,1113,2016-11-01T02:57:41,2
20101898,https://bridges.monash.edu/articles/presentation/Developing_cultural_intelligence_to_address_intercultural_misunderstandings_A_practical_interactional_pragmatics_approach_in_Higher_Education/20101898,2022-06-20T12:38:29,10.26180/20101898.v1,Developing cultural intelligence to address intercultural misunderstandings: A practical interactional pragmatics approach in Higher Education,"<p>Handout for the 9th International Conference on Intercultural Pragmatics and Communication (INPRA 9), 21 June 2022.</p>",presentation,"['Discourse and pragmatics', 'Applied linguistics and educational linguistics', 'Sociolinguistics', 'Linguistics not elsewhere classified']",[],4,0,10,Comparison Records,232,2022-06-20T12:38:29,1
20057243,https://bridges.monash.edu/articles/presentation/Get_Oriented_-_CRIG_Forum_2022_Online_f2f_both_together_-_lightning_talk/20057243,2022-06-13T00:44:31,10.26180/20057243.v1,"Get Oriented! - CRIG Forum 2022, Online; f2f; both; together?! - lightning talk","<p>Â </p>
<h3>Online; f2f; both; together?! How has your teaching changed in 2022?</h3>
<h3>Thursday 9 June, 1.00 â€“ 2.30 pm AEST</h3>
<p>Over the last two years, many of us crafted new ways of teaching to deliver essential services to our clients/patrons. Itâ€™s time to reflect on these and explore how our teaching has changed in 2022 with the return to campus, return to face to face services, and with consideration to what is happening in university lectures and workshops.<br>
</p>
<p>In this online forum, we heard from each CAVAL member library about how they are managing the expectations of clients - and the needs of staff - when teaching classes to a range of audiences.</p>
<p><br></p>
<p>Activities in facilitated breakout rooms encouraged the audience to share their experiences throughout the forum as well.</p>
<h3>Get Oriented!</h3>
<p>Quickly moving our 'Get to know your Library' Orientation sessions from f2f to online required the collaborative effort and expertise of teams from across the library. This resulted in interactive, informative sessions underpinned by student-centred approaches. Feedback gathered from participants has informed the ongoing development of Library Orientation, resulting in a creative and successful online model we continue to use today. We share the challenges, benefits and opportunities, including the learnings gained for staff and students alike.</p>
<p><br></p>
<h4>Irene Guidotti, Librarian, and Jackie Waylen, Liaison Librarian, Monash University</h4>
<p>Irene is a Librarian at Monash University in the faculties of Arts, Education and MADA and worked previously as a Coordinator in the Digitisation Centre at Monash University Library. With more than 12 years of experience in the GLAM industry in Italy and Australia, she also collaborated with the State Library of Victoria in 2016. She is an ALIA Distinguished Certified Professional and specialises in research data management, eLearning, and digital humanities.<br>
</p>
<p>Jackie is a Liaison Librarian, Arts, Education and Art, Design and Architecture (MADA) at Monash University, working primarily with the staff and students in the Sir Zelman Cowen School of Music and Performance. Jackie has contributed to f2f library orientation (2006-2019), faculty-specific online library orientation (2020-21) and was more recently involved in facilitating a successful online library orientation (2022) in collaboration with colleagues across teams.</p>",presentation,"['Library and information studies not elsewhere classified', 'Library studies', 'Higher education', 'Learning sciences']",[],4,1,28,Comparison Records,181,2022-06-13T00:44:31,1
19880125,https://bridges.monash.edu/articles/presentation/Quant_Bites_Why_do_we_take_samples_and_how_do_we_know_it_is_a_good_one_/19880125,2022-05-26T04:02:02,10.26180/19880125.v1,Quant Bites â€“ Why do we take samples and how do we know it is a good one?,"<p>This presentation briefly explains the basic reasons behind sample size calculation. It explains that sample size calculation is based on probabilistic (or random) sampling and why it does not apply to non-probabilistic sampling.</p>
<p><br></p>
<p>It includes a list of free resources for sample size calculation and some additional considerations when thinking about how to select a sample.Â </p>",presentation,"['Econometric and statistical methods', 'Other education not elsewhere classified']",[],2,0,5,Comparison Records,127,2022-05-26T04:02:02,1
19785391,https://bridges.monash.edu/articles/presentation/Quant_Bites_What_is_statistical_significance_/19785391,2022-05-18T07:53:39,10.26180/19785391.v1,Quant Bites â€“ What is statistical significance?,"<p>This presentation uses pregnancy tests as an example to explain statistical tests of hypotheses. It explains what the sampling distribution is and why having a larger sample size results in statistically significant results even when the hypothesised value is close to the mean of the sampling distribution.</p>
<p><br></p>
<p>It finalises explaining what statistical significance is not.</p>",presentation,"['Econometric and statistical methods', 'Other education not elsewhere classified']",[],2,0,5,Comparison Records,112,2022-05-18T07:53:39,1
19743463,https://bridges.monash.edu/articles/presentation/Quant_Bites_What_do_averages_tell_us_and_when_to_use_them_/19743463,2022-05-11T03:41:06,10.26180/19743463.v1,Quant Bites â€“ What do averages tell us and when to use them?,"<p>This presentation describes what a distribution is and how averages can provide useful information when describing continuous data. It also shows how the mean is not always useful if the variable distribution is not symmetrical.</p>
<p><br></p>",presentation,"['Econometric and statistical methods', 'Other education not elsewhere classified']",[],2,0,5,Comparison Records,113,2022-05-11T03:41:06,1
19689265,https://bridges.monash.edu/articles/presentation/ISPC-CNR_Seminar_Early-career_postdoctoral_research_opportunities_in_Europe_-_Le_possibilit_di_ricerca_postdottorale_di_inizio_carriera_in_Europa/19689265,2022-05-02T02:40:11,10.26180/19689265.v1,ISPC-CNR Seminar: Early-career postdoctoral research opportunities in Europe - Le possibilitÃ  di ricerca postdottorale di inizio carriera in Europa,"<p><strong>Early career postdoctoral research opportunities in Europe</strong></p>
<p><br></p>
<p>As part of the activities of the PASAP MED Doctoral Program, CNR Institute researchers talked about the opportunities Europe offers to those who have completed their doctorate in the Cultural Heritage sector.</p>
<p><br></p>
<p><em>Monday 11 April 2022, 3:00 pm</em><br>
<strong>Vania Virgilio</strong>, ISPC-CNR, Naples<br>
<strong>Licia Cutroni</strong>, ISPC-CNR, Catania<br>
<strong>Cristina Massi Benedetti</strong>, ISPC-CNR, Naples<br>
<strong>Angela Bellia</strong>, ISPC-CNR, Naples<br>
<strong>Carlo Rindi Nuzzolo</strong>, ISPC-CNR, Catania</p>
<p><br></p>
<p><em>Tuesday 12 April 2022, 3:00 pm</em><br>
<strong>Juan Francisco Gibaja Bao</strong>, EEHAR-CSIC, Spain<br>
<strong>Maja Gori</strong>, ISPC-CNR, Rome<br>
<strong>Alice Leplongeon</strong>, KU Leuven, Belgium</p>
<p><br></p>
<p>CNR National Research Council<br>
National Research Council - Communication<br>
PASAP_Med<br>
<strong>Paola di Giuseppantonio di Franco</strong>, University of Essex, United Kingdom</p>
<p>Cycle of seminars introduced by Giulio Lucarini</p>",presentation,"['Archaeological science', 'Other history, heritage and archaeology not elsewhere classified', 'Archaeology not elsewhere classified', 'Historical archaeology (incl. industrial archaeology)', 'Archaeology of Europe, the Mediterranean and the Levant', 'Digital heritage']",[],6,0,18,Comparison Records,428,2022-05-02T02:40:11,1
19662483,https://bridges.monash.edu/articles/presentation/Quant_Bites_-_What_percentage_/19662483,2022-04-27T05:12:31,10.26180/19662483.v1,Quant Bites - What percentage?,"<p>This presentation covers the basics of reporting percentages in social sciences. It uses examples that draw on data from CYPEP's 2021 Australian Youth Barometer.</p>
<p><br></p>
<p>It shows that different information can be extracted from a contingency or count table and that and how what is reported changes according to the message that wants to be communicated.</p>
<p>Â </p>",presentation,"['Econometric and statistical methods', 'Other education not elsewhere classified']",[],2,0,5,Comparison Records,115,2022-04-27T05:12:31,1
8085908,https://bridges.monash.edu/articles/presentation/Inclusion_in_the_library-_an_ongoing_collaborative_journey_CRIG_2018_Workshop_pdf/8085908,2022-02-07T00:45:58,10.26180/8085908.v3,Inclusion in the library: an ongoing collaborative journey. CRIG 2018 Workshop.pdf,"CRIG 2018 Workshop on inclusion in the library, with a focus on using Monash University's Inclusive Teaching Toolkit.",presentation,['Library and information studies not elsewhere classified'],[],1,0,4,Comparison Records,530,2019-05-07T03:45:11,3
19106735,https://bridges.monash.edu/articles/presentation/The_cost_of_caring_uncovering_the_costs_for_grandparents_raising_grandchildren_with_incarcerated_parents/19106735,2022-02-02T05:52:38,10.26180/19106735.v1,The cost of caring: uncovering the costs for grandparents raising grandchildren with incarcerated parents,"This presentation draws on data from an ARC Linkage grant study (LP110100084), which examined care planning practices and experiences of children and families in Victoria and NSW when a primary carer is imprisoned. This presentation focuses specifically on data from grandparent carers to uncover the direct and indirect costs of caring. This presentation was delivered at the Australian and New Zealand Society of Criminology conference in 2018.",presentation,['Social policy'],"[{'item_id': 19106735, 'grant_title': 'ARC Linkage LP110100084', 'funder_name': None, 'postDate': '2022-02-02T05:52:38'}]",1,0,4,Comparison Records,361,2022-02-02T05:52:38,1
19093646,https://bridges.monash.edu/articles/presentation/Re-licious_intervention_-_food_waste/19093646,2022-01-31T00:16:07,10.26180/19093646.v2,Re-licious intervention - food waste powerpoint,A presentation about food waste conducted as part of the re-licious recipes intervention,presentation,['Nutrition and dietetics not elsewhere classified'],[],1,0,2,Comparison Records,144,2022-01-31T00:13:51,2
19093640,https://bridges.monash.edu/articles/presentation/Re-licious_intervention_-_healthy_eating_powerpoint/19093640,2022-01-31T00:10:37,10.26180/19093640.v1,Re-licious intervention - healthy eating powerpoint,A presentation run as part of the re-licious recipes intervention about serving sizes and healthy eating.,presentation,['Nutrition and dietetics not elsewhere classified'],[],1,0,2,Comparison Records,149,2022-01-31T00:10:37,1
17192999,https://bridges.monash.edu/articles/presentation/_There_s_something_a_little_bit_different_going_on_out_here_Alcohol_and_other_drug_recovery_in_the_urban-rural_interface_in_Victoria_Australia/17192999,2021-12-14T00:36:18,10.26180/17192999.v2,"""There's something a little bit different going on out here"": Alcohol and other drug recovery in the urban-rural interface in Victoria, Australia","<p>This
presentation shares Katrinâ€™s PhD research findings exploring alcohol and other
drug recovery within an urban-rural region on Melbourneâ€™s outer fringe.
Firstly, the presentation will highlight how spatial, cultural, and political
environments mediate recovery experiences. Secondly, the presentation will
reflect on implications for treatment, including expanding beyond approaches
that solely focus on individual behaviour changes. This may be done through
recognising and engaging with tendencies, linkages, resources, and place-based
influences.</p>",presentation,['Health and community services'],[],1,0,4,Comparison Records,294,2021-12-14T00:32:12,2
16985563,https://bridges.monash.edu/articles/presentation/Student_belonging_in_the_school_and_university_presentation_slides/16985563,2021-11-11T00:47:41,10.26180/16985563.v1,Student belonging in the school and university: presentation slides,"Presentation slides and summary of discussion from the CYPEP seminar held on 27 October 2021.  This seminar was an interactive session with Dr Kelly-Ann Allen sharing her latest research on belonging, and providing an opportunity for participants to collaborate on drafting a belonging policy.",presentation,"['Other education not elsewhere classified', 'Sociology of education', 'Higher education', 'Educational psychology', 'Education policy', 'Social policy']",[],6,0,11,Comparison Records,262,2021-11-11T00:47:41,1
16902706,https://bridges.monash.edu/articles/presentation/Presentation_Slides_-_How_to_communicate_in_the_online_era/16902706,2021-10-29T06:08:14,10.26180/16902706.v1,Presentation Slides - How to communicate in the online era,"Slides from presentation gave to the Australasian
Society of Lifestyle Medicine (ASLM) on 28th Oct 2021",presentation,"['Public health nutrition', 'Nutrition and dietetics not elsewhere classified']","[{'item_id': 16902706, 'grant_title': 'Communicating health: optimising engagement and retention using social media', 'funder_name': 'National Health and Medical Research Council', 'postDate': '2021-10-29T06:08:14'}]",2,0,5,Comparison Records,389,2021-10-29T06:08:14,1
16809811,https://bridges.monash.edu/articles/presentation/Digitisation_on_the_sound_stage_Sharing_our_stories_John_Cargher_Collection_/16809811,2021-10-14T06:38:48,10.26180/16809811.v1,Digitisation on the sound stage: Sharing our stories (John Cargher Collection),"Irene Guidotti delivered a lightning talk at the <a href=""http://www.iamlaustralia.org.au/event/online-2021-music-rights-for-all-libraries-as-enablers/"" target=""_blank"">IAML conference</a> <i>Music Rights for All: Libraries as enablers</i>, entitled <i>Digitising John Cargher 78 rpm records at Monash University Library</i>. 

The John Cargher Collection was donated to Monash through the Australian Government's Cultural Gifts Program in 2009. Ten years later, the Library completed the digitisation of a set of 78 rpm records in the collection through a Faculty of Arts Work Integrated Learning (WIL) internship. 

This talk presented the phases from initiation to closure, highlighting the opportunities and benefits from professional placements and the involvement of students through supervised participation. 
All Library staff were invited to hear Irene deliver a 30-minute encore presentation.<div><br></div><div>The John Cargher Collection online: http://hdl.handle.net/1959.1/1405929  
<b>
Online 2021 â€“ Music rights for all: Libraries as enablers</b> 
http://www.iamlaustralia.org.au/event/online-2021-music-rights-for-all-libraries-as-enablers/


</div>",presentation,"['Library and information studies not elsewhere classified', 'Library studies', 'Communications engineering not elsewhere classified', 'Networking and communications', 'Musicology and ethnomusicology', 'Digital heritage', 'Information modelling, management and ontologies']",[],7,3,50,Comparison Records,313,2021-10-14T06:38:48,1
16531404,https://bridges.monash.edu/articles/presentation/Presentation_Life_Disrupted_Young_people_education_and_employment_before_and_after_COVID-19/16531404,2021-08-30T03:12:55,10.26180/16531404.v1,"Presentation: Life, Disrupted: Young people, education and employment before and after COVID-19","Presentation slides from launch of discussion paper 'Life, Disrupted: Young people, education and employment before and after COVID-19'",presentation,"['Other education not elsewhere classified', 'Education policy', 'Higher education', 'Technical, further and workplace education', 'Sociology not elsewhere classified']",[],5,0,8,Comparison Records,343,2021-08-30T03:12:55,1
15026331,https://bridges.monash.edu/articles/presentation/Polariton_Superfluids_-_Tackling_the_Next_Climate_Crisis/15026331,2021-08-25T23:10:18,10.26180/15026331.v1,Polariton Superfluids - Tackling the Next Climate Crisis,"<div><div><b>Finalist </b>â€“ Visualise Your Thesis 2021 International Competition</div><div><br></div><div><b>Winner </b>â€“ Monash University Visualise Your Thesis 2021 local competition</div></div><div><br></div><div>Current technology utilises circuits that rely on classical physics. This means that all circuits currently in production have an intrinsic resistance and generate heat when current flows through them. This heating effect may only be small in laptops and phones, but when scaled up to industrial-sized data centres, the results are tangible. Data centres produce enough heat that they generate their own microclimates. To combat the significant effects that this heating has on global warming, we need to invest in zero-resistance (dissipationless) devices. My research is investigating polaritons, particles formed of light and matter that are strong candidates for the realisation of dissipationless technology. </div><div><br></div><div>For more information, please contact <a href=""mailto:mitko.oldfield@monash.edu"" target=""_blank"">mitko.oldfield@monash.edu</a><br></div><div>All work not cited is my own.</div>",presentation,"['Condensed matter imaging', 'Condensed matter physics not elsewhere classified', 'Electronic and magnetic properties of condensed matter; superconductivity', 'Nonlinear optics and spectroscopy', 'Foundations of quantum mechanics']",[],5,0,21,Comparison Records,2535,2021-08-25T23:10:18,1
14988762,https://bridges.monash.edu/articles/presentation/Single_Cell_Powered_Solutions/14988762,2021-08-25T23:07:16,10.26180/14988762.v1,Single Cell Powered Solutions,"Microbial electrosynthesis is an emerging technology that combines two different fields. It utilises electrochemistry with the vast potential of biological engineering, to address the problems faced by society's use of fossil fuels. In my project, I work to develop<i> </i>the application of <i>E. coli</i> in microbial electrosynthesis so that alternative fuels, such as butanol, can be more effectively produced.",presentation,"['Chemical engineering not elsewhere classified', 'Agricultural biotechnology not elsewhere classified', 'Medical biotechnology not elsewhere classified', 'Chemical and thermal processes in energy and combustion']",[],4,0,10,Comparison Records,589,2021-08-25T23:07:16,1
14920722,https://bridges.monash.edu/articles/presentation/The_best_defence_is_a_good_understanding_improving_immune_responses_in_chronic_viral_infection/14920722,2021-08-25T23:07:09,10.26180/14920722.v1,The best defence is a good understanding: improving immune responses in chronic viral infection,"<div>
			<div>
				<div>
					<p>Pathogens that
cause chronic infection are able to disrupt the immune response such that the immune
system is unable to clear the infection or form effective immune memory. Effective immune memory provides long-lasting protection against repeated
pathogen exposure and is a hallmark of highly successful vaccines. The goal of my research is to identify the molecular mechanisms
mediating memory B cell formation and reveal how effective B cell-mediated immunity
is subverted during chronic viral infection.</p>
		
	
	
		
		
	
	
		
				</div>
			</div>
		</div>",presentation,"['Immunology not elsewhere classified', 'Biochemistry and cell biology not elsewhere classified']",[],2,0,6,Comparison Records,638,2021-08-25T23:07:09,1
15034800,https://bridges.monash.edu/articles/presentation/Fusion_of_the_Past_Present_and_Future/15034800,2021-08-25T23:04:44,10.26180/15034800.v1,"Fusion of the Past, Present and Future","Unlike previous studies that only reflect on how institutions og higher education try to transform students to scholars, this study considered the educational and cultural backgrounds of the international students in a doctoral program in Australia. The purpose was to determine the extent to which, the new institutional, academic and social environment was responsible in the development of the knowledge, skills and mindstes of the students. This qualitative study significantly contributed to the existing literature on doctoral student socialisation by identifying the main factors that influence students' transition into a scholar. This study has important implications to policy makers and practitioners in the context of changing PhD.",presentation,"['Other education not elsewhere classified', 'Higher education', 'Sociology not elsewhere classified', 'Education policy', 'Social change', 'Sociological methodology and research methods', 'Sociology of education']",[],7,0,17,Comparison Records,469,2021-08-25T23:04:44,1
14995044,https://bridges.monash.edu/articles/presentation/It_might_take_Two-Component_Systems_to_combat_super_bugs/14995044,2021-08-25T23:04:30,10.26180/14995044.v1,It might take Two-Component Systems to combat super bugs,"<p>Different Two-Component regulatory systems (TCSs) have been reported to play a major role in the regulation of antibiotic resistance in Acinetobacter baumannii, including our last resort polymyxins drugs. Further characterisation and identification of these systems might help in the development of new therapeutic options against MDR Acinetobacter spp infections.</p><br>",presentation,['Microbiology not elsewhere classified'],[],1,0,5,Comparison Records,274,2021-08-25T23:04:30,1
14994783,https://bridges.monash.edu/articles/presentation/Fleeing_Flood_Waters/14994783,2021-08-25T23:04:24,10.26180/14994783.v1,Fleeing Flood Waters,"A short video explaining my research for entry into the 2021 Visualize Your Thesis (VYT) competition at Monash.<div><br></div><div><div>Floods are among the costliest, frequently reoccurring, and man-made â€œnaturalâ€ disaster that affects millions of people worldwide. Despite recent advances in rainfall monitoring through improved satellite remote sensing techniques, there has not been useful enhancements in inundation prediction because of the large computational cost involved in modelling the complex 2D and 3D flood flow processes.</div><div>Computationally efficient yet reliable flood models are of great demand so as to have detailed analysis of flood extents over large floodplain areas, resulting in lead times</div><div>of 2~3 days helpful in disaster management and recovery. Crucial datasets including high spatial resolution topographic information and efficient mapping of river reach</div><div>geometry are not only laborious and expensive, but also absent in the case of many river systems in India. Hence, by employing a model that can extracts useful information from available global Digital Elevation Models (DEM) and which iterates over various reasonable assumptions on rainfall observations, river flow velocity, and terrain morphology, the underlying flood transport processes were carried out reliably in a short duration.</div></div>",presentation,['Environmental assessment and monitoring'],[],1,0,5,Comparison Records,402,2021-08-25T23:04:24,1
14994915,https://bridges.monash.edu/articles/presentation/Be_Passionate_to_Save_the_World/14994915,2021-08-25T23:04:14,10.26180/14994915.v1,Be Passionate to Save the World,Seed oil is characterized and modified by fractionation and enzymatic interesterification to evaluate the potential as a cocoa butter substitute in manufacturing chocolates.,presentation,"['Food sciences not elsewhere classified', 'Food packaging, preservation and processing']",[],2,0,6,Comparison Records,473,2021-08-25T23:04:14,1
14994531,https://bridges.monash.edu/articles/presentation/Personalising_heart_failure_therapy/14994531,2021-08-25T23:03:53,10.26180/14994531.v1,Personalising heart failure therapy,"Heart failure (HF) is a complex and serious condition that impacts the lives of tens of millions of people around the world. A number different treatment options are available for this condition including a class of medication known as mineralocorticoid receptor blockers (MRBs), which block a specific receptor involved in HF. Unfortunately, these MRBs can cause dangerous side effects, and since HF is a highly variable condition, not all patients benefit from this medication. <div><br></div><div>My research aims to develop a simple blood test to determine which patients will respond well to this medication so that we can offer personalised HF therapy and avoid potential side effects.</div>",presentation,"['Medical biochemistry and metabolomics not elsewhere classified', 'Cardiology (incl. cardiovascular diseases)', 'Endocrinology', 'Cell physiology', 'Biochemistry and cell biology not elsewhere classified', 'Gene expression (incl. microarray and other genome-wide approaches)', 'Other biomedical and clinical sciences not elsewhere classified', 'Animal physiology - biophysics', 'Animal physiology - cell', 'Animal physiology - systems', 'Receptors and membrane biology']",[],11,0,16,Comparison Records,299,2021-08-25T23:03:53,1
21316710,https://figshare.shef.ac.uk/articles/presentation/Data_Visualisation_in_Artificial_Intelligence_and_Machine_Learning/21316710,2022-10-12T14:15:05,10.15131/shef.data.21316710.v1,Data Visualisation in: Artificial Intelligence and Machine Learning,"<p>Dï»¿ata Visualisation Community Group</p>
<p><br></p>
<p>As data grow and outreach opportunities become more plentiful, data visualisation is becoming an increasingly vital skill for researchers. The data visualisation community of practice seeks to bring together researchers from across the university to share techniques, discuss new or useful technology, get feedback on workflows and gather ideas from a wide community.</p>
<p><br></p>
<p>Slides from the launch event on 2022-10-11</p>
<p>Running in conjunction with Data Science Interest Group. Wï»¿e explored the practice of data visualisation in the field of machine learning and artificial intelligence. We heared two talks to stimulate discussion; the first from Jacob Macdonald (Urban Studies and Planning) and the second from Christopher Wild (Research and Innovation IT).</p>
<p><br></p>
<p>Jï»¿acob Macdonald</p>
<p>Jacob talked about techniques for translating complex research into effective visuals.</p>
<p><br></p>
<p>Cï»¿hristopher Wild</p>
<p>Chris talked about how we can uï»¿nderstand generalisation through visualisation.</p>",presentation,['Data visualisation and computational (incl. parametric and generative) design'],[],1,0,1,Comparison Records,137,2022-10-12T14:15:05,1
21288162,https://figshare.shef.ac.uk/articles/presentation/Using_qualitative_methods_to_inform_a_household_plastic_packaging_and_food_waste_simulation_model_/21288162,2022-10-07T12:28:24,10.15131/shef.data.21288162.v1,Using qualitative methods to inform a household plastic packaging and food waste simulation model.,"<p>Paper presented at Global Research & Innovation in Plastics Sustainability (GRIPS) 2022, 17th March 2022. The primary research for this project received ethical approval from the University of Sheffield Management school ethical approval board (ref no: 043489).Â </p>",presentation,"['Modelling and simulation', 'Cultural studies of agriculture, food and wine', 'Food packaging, preservation and processing']","[{'item_id': 21288162, 'grant_title': 'Reducing plastic packaging and food waste through product innovation simulation.', 'funder_name': 'Natural Environment Research Council', 'postDate': '2022-10-07T12:28:24'}]",3,0,6,Comparison Records,27,2022-10-07T12:28:24,1
21287457,https://figshare.shef.ac.uk/articles/presentation/Dealing_with_Sweaty_Veg_Emerging_consumer_challenges_to_plastic_packaging_for_fresh_food_/21287457,2022-10-07T10:09:33,10.15131/shef.data.21287457.v1,Dealing with â€™Sweaty Vegâ€™: Emerging consumer challenges to plastic packaging for fresh food.,"<p>Presentation given at the RGS-IBG 2022 Annual conference at Newcastle University on Thursday 1st September 2022. It covers findings from the project 'Reducing plastic packaging and food waste through product innovation simulation', funded by the NERC SSPP challenge. The findings are presented in the rough outlines of a paper in preparation as of 6/10/22. The primary research for this project received ethical approval from the University of Sheffield Management school ethical approval board (ref no: 043489).</p>",presentation,"['Environmental geography', 'Cultural geography']","[{'item_id': 21287457, 'grant_title': 'Reducing plastic packaging and food waste through product innovation simulation.', 'funder_name': 'Natural Environment Research Council', 'postDate': '2022-10-07T10:09:33'}]",2,0,5,Comparison Records,56,2022-10-07T10:09:33,1
20054831,https://figshare.shef.ac.uk/articles/presentation/Predictive_Functional_Control_for_Unstable_First-Order_Dynamic_Systems_Controlo_2020/20054831,2022-06-12T20:38:40,10.15131/shef.data.20054831.v1,Predictive Functional Control for Unstable First-Order Dynamic Systems: Controlo 2020,<p>Controlo 2020 Paper Presentation</p>,presentation,"['Control engineering', 'Control engineering, mechatronics and robotics not elsewhere classified', 'Simulation, modelling, and programming of mechatronics systems']",[],3,1,2,Comparison Records,112,2022-06-12T20:38:40,1
20054840,https://figshare.shef.ac.uk/articles/presentation/Predictive_Functional_Control_for_Unstable_Dynamic_Systems_NMPC_2021_Presentation/20054840,2022-06-12T20:24:00,10.15131/shef.data.20054840.v1,Predictive Functional Control for Unstable Dynamic Systems: NMPC 2021 Presentation,<p>Â IFAC Conference on Nonlinear Model Predictive Control Â (NMPC 2021) Presentation Video</p>,presentation,"['Control engineering', 'Control engineering, mechatronics and robotics not elsewhere classified', 'Simulation, modelling, and programming of mechatronics systems']",[],3,0,2,Comparison Records,120,2022-06-12T20:24:00,1
20054846,https://figshare.shef.ac.uk/articles/presentation/Predictive_Functional_Control_for_Poorly_Damped_Systems_ECC_2021_Presentation/20054846,2022-06-12T20:22:00,10.15131/shef.data.20054846.v1,Predictive Functional Control for Poorly Damped Systems: ECC 2021 Presentation,<p>European Control Conference 2021 Paper Presentation</p>,presentation,"['Control engineering', 'Control engineering, mechatronics and robotics not elsewhere classified', 'Simulation, modelling, and programming of mechatronics systems']",[],3,0,2,Comparison Records,79,2022-06-12T20:22:00,1
19228590,https://figshare.shef.ac.uk/articles/presentation/RDMRose_index_to_course/19228590,2022-02-24T12:24:23,10.15131/shef.data.19228590.v1,RDMRose index to course,RDMRose project index of content by topic.,presentation,['Data management and data science not elsewhere classified'],"[{'item_id': 19228590, 'grant_title': 'JISC', 'funder_name': None, 'postDate': '2022-02-24T12:24:23'}]",1,0,1,Comparison Records,263,2022-02-24T12:24:23,1
19222668,https://figshare.shef.ac.uk/articles/presentation/Wicked_Ways_with_Research_Data_Management/19222668,2022-02-24T10:47:58,10.15131/shef.data.19222668.v1,Wicked Ways with Research Data Management,The aim of the project was to bring together those involved in tackling the wicked problem of research data management in universities and through an iterative and reflective process construct an open educational resource about leadership in wicked problem contexts. <div><br></div><div>Includes presentations explaining the wicked problem concept.</div>,presentation,['Data management and data science not elsewhere classified'],[],1,0,1,Comparison Records,236,2022-02-24T10:47:58,1
19222662,https://figshare.shef.ac.uk/articles/presentation/RDMRose_Session_8_Institutional_case_study_and_conclusions/19222662,2022-02-24T10:46:16,10.15131/shef.data.19222662.v1,RDMRose: Session 8: Institutional case study and conclusions,"<div>The module explains research data management and the role of librarians in it. It was created in the JISC funded RDMRose project, by the libraries of the universities of Leeds, Sheffield and York and the Sheffield Information School.  It is structured in 8 sessions, each of which has 4 parts, each planned to last approximately an hour. The module is intended to offer participants a collaborative, practical, active, realistic, strategic and theoretical learning experience. The module is an Open Educational Resource, free for others to use and reuse.</div><div><br></div><div>Session 8 Institutional case study and conclusions, read Notes 8 for a description of the learning materials.<br></div>",presentation,['Data management and data science not elsewhere classified'],[],1,0,1,Comparison Records,245,2022-02-24T10:46:16,1
